N-term, time, date, conId, Current Price, Changes in Price (%), Time Average Bid, Time Average Ask, Last Bid Price, Last Ask Price, Bid-Ask Spread, Average Bid-Ask Spread, Current Volume, Average Volume, Volume Condition, Bid-Ask Spread Condition, Last Traded Condition, Order
13,11:40:00,20230130,568735919,129.75,-0.21629416005767843,129.71875,129.71875,129.71875,129.75,0.03125,0.03125,2131,3864.30769230769,0,0,1,
14,11:50:00,20230130,568735919,129.71875,-0.2403268445085316,129.6875,129.6875,129.6875,129.71875,0.03125,0.03125,1316,3740.5,-1,0,1,
15,12:00:00,20230130,568735919,129.8125,-0.1682287911559721,129.71875,129.71875,129.78125,129.8125,0.03125,0.03125,2245,3578.86666666667,0,0,1,
16,12:10:00,20230130,568735919,129.78125,-0.19226147560682527,129.75,129.75,129.75,129.78125,0.03125,0.03125,1614,3495.5,-1,0,1,
17,12:20:00,20230130,568735919,129.78125,-0.19226147560682527,129.75,129.75,129.75,129.78125,0.03125,0.03125,2112,3384.82352941176,0,0,1,
18,12:30:00,20230130,568735919,129.875,-0.1201634222542658,129.84375,129.84375,129.875,129.90625,0.03125,0.03125,1613,3314.11111111111,-1,0,1,
19,12:40:00,20230130,568735919,129.90625,-0.09613073780341264,129.90625,129.90625,129.875,129.90625,0.03125,0.03125,2734,3224.57894736842,0,0,0,
20,12:50:00,20230130,568735919,129.9375,-0.07209805335255948,129.90625,129.90625,129.90625,129.9375,0.03125,0.03125,1317,3200.05,-1,0,1,
21,13:00:00,20230130,568735919,129.90625,-0.09613073780341264,129.90625,129.90625,129.90625,129.9375,0.03125,0.03125,1130,3110.38095238095,-1,0,0,
22,13:10:00,20230130,568735919,129.875,-0.1201634222542658,129.875,129.875,129.84375,129.875,0.03125,0.03125,2744,3020.36363636363,0,0,0,
23,13:20:00,20230130,568735919,129.84375,-0.14419610670511895,129.875,129.875,129.84375,129.875,0.03125,0.03125,1080,3008.34782608695,-1,0,-1,
24,13:30:00,20230130,568735919,129.875,-0.1201634222542658,129.84375,129.84375,129.84375,129.875,0.03125,0.03125,2040,2927.99999999999,0,0,1,
25,13:40:00,20230130,568735919,129.84375,-0.14419610670511895,129.84375,129.84375,129.8125,129.84375,0.03125,0.03125,1736,2892.47999999999,0,0,0,
26,13:50:00,20230130,568735919,129.78125,-0.19226147560682527,129.8125,129.8125,129.75,129.78125,0.03125,0.03125,3621,2847.99999999999,0,0,-1,
27,14:00:00,20230130,568735919,129.75,-0.21629416005767843,129.78125,129.78125,129.71875,129.75,0.03125,0.03125,6205,2876.62962962962,1,0,-1,
28,14:10:00,20230130,568735919,129.8125,-0.1682287911559721,129.78125,129.78125,129.78125,129.8125,0.03125,0.03125,1868,2995.49999999999,0,0,1,
29,14:20:00,20230130,568735919,129.78125,-0.19226147560682527,129.75,129.75,129.78125,129.8125,0.03125,0.03125,2714,2956.62068965516,0,0,1,
30,14:30:00,20230130,568735919,129.8125,-0.1682287911559721,129.78125,129.78125,129.78125,129.8125,0.03125,0.03125,4340,2948.53333333332,0,0,1,
31,14:40:00,20230130,568735919,129.75,-0.21629416005767843,129.78125,129.78125,129.75,129.78125,0.03125,0.03125,3774,2993.4193548387,0,0,-1,
32,14:50:00,20230130,568735919,129.75,-0.21629416005767843,129.71875,129.71875,129.71875,129.75,0.03125,0.03125,5411,3017.81249999999,1,0,1,
33,15:00:00,20230130,568735919,129.8125,-0.1682287911559721,129.8125,129.8125,129.8125,129.84375,0.03125,0.03125,6412,3090.33333333332,1,0,0,
34,15:10:00,20230130,568735919,129.8125,-0.1682287911559721,129.78125,129.78125,129.78125,129.84375,0.0625,0.03125,2439,3188.02941176469,0,-1,1,
35,15:20:00,20230130,568735919,129.8125,-0.1682287911559721,129.8125,129.8125,129.8125,129.84375,0.03125,0.03214285714285714,1452,3166.62857142856,-1,0,0,
36,15:30:00,20230130,568735919,129.84375,-0.14419610670511895,129.8125,129.8125,129.84375,129.875,0.03125,0.03211805555555555,2024,3118.99999999999,0,0,1,
37,15:40:00,20230130,568735919,129.84375,-0.14419610670511895,129.84375,129.84375,129.84375,129.875,0.03125,0.03209459459459459,1536,3089.4054054054,-1,0,0,
38,15:50:00,20230130,568735919,129.875,-0.1201634222542658,129.84375,129.84375,129.84375,129.875,0.03125,0.032072368421052634,1263,3048.52631578947,-1,0,1,
39,09:30:00,20230131,568735919,129.65625,-0.2883922134102379,129.59375,129.59375,129.625,129.65625,0.03125,0.03205128205128205,7955,3002.74358974359,1,0,1,
40,09:40:00,20230131,568735919,129.6875,-0.26435952895938475,129.6875,129.6875,129.65625,129.6875,0.03125,0.03203125,8532,3126.55,1,0,0,
41,09:50:00,20230131,568735919,129.84375,-0.14419610670511895,129.6875,129.6875,129.8125,129.84375,0.03125,0.03201219512195121,7646,3258.39024390244,1,0,1,
42,10:00:00,20230131,568735919,129.84375,-0.14419610670511895,129.8125,129.8125,129.8125,129.84375,0.03125,0.03199404761904761,6183,3362.85714285714,1,0,1,
43,10:10:00,20230131,568735919,129.90625,-0.09613073780341264,129.84375,129.84375,129.90625,129.9375,0.03125,0.0319767441860465,5763,3428.44186046511,1,0,1,
44,10:20:00,20230131,568735919,130.0625,0.02403268445085316,129.9375,129.9375,130.0625,130.09375,0.03125,0.03196022727272726,4956,3481.49999999999,0,0,1,
45,10:30:00,20230131,568735919,130,-0.02403268445085316,130.0625,130.0625,130,130.03125,0.03125,0.03194444444444443,5499,3514.26666666666,1,0,-1,
46,10:40:00,20230131,568735919,130.0625,0.02403268445085316,129.96875,129.96875,130.03125,130.0625,0.03125,0.03192934782608694,3939,3557.41304347825,0,0,1,
47,10:50:00,20230131,568735919,130.0625,0.02403268445085316,130.09375,130.09375,130.0625,130.09375,0.03125,0.03191489361702126,4839,3565.53191489361,0,0,-1,
48,11:00:00,20230131,568735919,129.96875,-0.04806536890170632,129.9375,129.9375,129.9375,129.96875,0.03125,0.03190104166666665,3584,3592.06249999999,0,0,1,
49,11:10:00,20230131,568735919,129.875,-0.1201634222542658,129.84375,129.84375,129.84375,129.875,0.03125,0.031887755102040796,3286,3591.89795918366,0,0,1,
50,11:20:00,20230131,568735919,129.8125,-0.1682287911559721,129.8125,129.8125,129.78125,129.8125,0.03125,0.03187499999999998,2676,3585.77999999999,0,0,0,
51,11:30:00,20230131,568735919,129.8125,-0.1682287911559721,129.75,129.75,129.78125,129.8125,0.03125,0.03186274509803919,2616,3567.94117647058,0,0,1,
52,11:40:00,20230131,568735919,129.875,-0.1201634222542658,129.8125,129.8125,129.875,129.90625,0.03125,0.031850961538461516,1909,3549.63461538461,0,0,1,
53,11:50:00,20230131,568735919,129.84375,-0.14419610670511895,129.875,129.875,129.84375,129.875,0.03125,0.03183962264150941,2205,3518.67924528301,0,0,-1,
54,12:00:00,20230131,568735919,129.875,-0.1201634222542658,129.8125,129.8125,129.875,129.90625,0.03125,0.031828703703703685,2799,3494.35185185184,0,0,1,
55,12:10:00,20230131,568735919,129.9375,-0.07209805335255948,129.90625,129.90625,129.90625,129.9375,0.03125,0.0318181818181818,3062,3481.70909090908,0,0,1,
56,12:20:00,20230131,568735919,129.90625,-0.09613073780341264,129.9375,129.9375,129.90625,129.9375,0.03125,0.0318080357142857,1857,3474.21428571428,0,0,-1,
57,12:30:00,20230131,568735919,129.96875,-0.04806536890170632,129.9375,129.9375,129.96875,130,0.03125,0.031798245614035076,2073,3445.84210526315,0,0,1,
58,12:40:00,20230131,568735919,130,-0.02403268445085316,129.96875,129.96875,129.96875,130,0.03125,0.031788793103448267,2607,3422.1724137931,0,0,1,
59,12:50:00,20230131,568735919,130,-0.02403268445085316,130,130,130,130.03125,0.03125,0.031779661016949144,4043,3408.35593220339,0,0,0,
60,13:00:00,20230131,568735919,130.0625,0.02403268445085316,130.03125,130.03125,130.03125,130.0625,0.03125,0.031770833333333325,5385,3418.93333333333,1,0,1,
61,13:10:00,20230131,568735919,130.03125,0,130.03125,130.03125,130.03125,130.0625,0.03125,0.03176229508196721,4764,3451.16393442623,0,0,0,
62,13:20:00,20230131,568735919,130.03125,0,130.03125,130.03125,130.03125,130.0625,0.03125,0.03175403225806451,3822,3472.33870967742,0,0,0,
63,13:30:00,20230131,568735919,130.0625,0.02403268445085316,130.03125,130.03125,130.03125,130.0625,0.03125,0.03174603174603174,2511,3477.88888888889,0,0,1,
64,13:40:00,20230131,568735919,130.0625,0.02403268445085316,130.0625,130.0625,130.0625,130.09375,0.03125,0.03173828124999999,3078,3462.78125,0,0,0,
65,13:50:00,20230131,568735919,129.90625,-0.09613073780341264,130,130,129.90625,129.9375,0.03125,0.03173076923076922,15861,3456.86153846154,1,0,-1,
66,14:00:00,20230131,568735919,130,-0.02403268445085316,129.90625,129.90625,129.96875,130,0.03125,0.03172348484848484,10438,3644.80303030303,1,0,1,
67,14:10:00,20230131,568735919,129.96875,-0.04806536890170632,130,130,129.96875,130,0.03125,0.031716417910447756,4697,3746.19402985075,0,0,-1,
68,14:20:00,20230131,568735919,129.96875,-0.04806536890170632,129.96875,129.96875,129.96875,130,0.03125,0.0317095588235294,4364,3760.17647058824,0,0,0,
69,14:30:00,20230131,568735919,130,-0.02403268445085316,130,130,130,130.03125,0.03125,0.03170289855072463,4619,3768.92753623189,0,0,0,
70,14:40:00,20230131,568735919,130.125,0.07209805335255948,129.96875,129.96875,130.09375,130.125,0.03125,0.03169642857142857,12506,3781.07142857143,1,0,1,
71,14:50:00,20230131,568735919,130.59375,0.43258832011535686,130.15625,130.15625,130.5625,130.59375,0.03125,0.03169014084507042,72498,3903.95774647887,1,0,1,
72,15:00:00,20230131,568735919,129.96875,-0.04806536890170632,130.09375,130.09375,129.96875,130,0.03125,0.031684027777777776,25681,4856.65277777777,1,0,-1,
73,15:10:00,20230131,568735919,130.28125,0.19226147560682527,130.1875,130.1875,130.28125,130.3125,0.03125,0.031678082191780824,5068,5141.91780821917,0,0,1,
74,15:20:00,20230131,568735919,130.25,0.1682287911559721,130.21875,130.21875,130.21875,130.25,0.03125,0.0316722972972973,3827,5140.91891891891,0,0,1,
75,15:30:00,20230131,568735919,130.25,0.1682287911559721,130.21875,130.21875,130.21875,130.25,0.03125,0.03166666666666667,3025,5123.39999999999,0,0,1,
76,15:40:00,20230131,568735919,130.21875,0.14419610670511895,130.1875,130.1875,130.1875,130.21875,0.03125,0.031661184210526314,3260,5095.7894736842,0,0,1,
77,15:50:00,20230131,568735919,130.125,0.07209805335255948,130.15625,130.15625,130.125,130.15625,0.03125,0.03165584415584415,1580,5071.94805194804,-1,0,-1,
78,09:30:00,20230201,568735919,130.03125,0,130.125,130.125,130.03125,130.0625,0.03125,0.031650641025641024,8892,5027.17948717948,1,0,-1,
79,09:40:00,20230201,568735919,130.3125,0.21629416005767843,130.125,130.125,130.28125,130.3125,0.03125,0.03164556962025317,7378,5076.10126582278,0,0,1,
80,09:50:00,20230201,568735919,130.1875,0.1201634222542658,130.21875,130.21875,130.1875,130.21875,0.03125,0.031640625,5121,5104.875,0,0,-1,
81,10:00:00,20230201,568735919,130.0625,0.02403268445085316,130.09375,130.09375,130.0625,130.09375,0.03125,0.031635802469135804,7862,5105.07407407408,1,0,-1,
82,10:10:00,20230201,568735919,130.25,0.1682287911559721,130.15625,130.15625,130.25,130.28125,0.03125,0.03163109756097561,4653,5138.69512195123,0,0,1,
83,10:20:00,20230201,568735919,130.34375,0.2403268445085316,130.28125,130.28125,130.34375,130.375,0.03125,0.03162650602409638,1855,5132.84337349399,-1,0,1,
84,10:30:00,20230201,568735919,130.3125,0.21629416005767843,130.28125,130.28125,130.3125,130.34375,0.03125,0.03162202380952381,2715,5093.82142857144,0,0,1,
85,10:40:00,20230201,568735919,130.40625,0.2883922134102379,130.375,130.375,130.375,130.4375,0.0625,0.03161764705882353,3343,5065.83529411766,0,-1,1,
86,10:50:00,20230201,568735919,130.59375,0.43258832011535686,130.40625,130.40625,130.5625,130.59375,0.03125,0.03197674418604651,4700,5045.80232558141,0,0,1,
87,11:00:00,20230201,568735919,130.59375,0.43258832011535686,130.59375,130.59375,130.5625,130.59375,0.03125,0.03196839080459771,6243,5041.82758620691,0,0,0,
88,11:10:00,20230201,568735919,130.71875,0.5287190579187695,130.625,130.625,130.6875,130.71875,0.03125,0.03196022727272728,3800,5055.47727272729,0,0,1,
89,11:20:00,20230201,568735919,130.6875,0.5046863734679163,130.6875,130.6875,130.6875,130.71875,0.03125,0.031952247191011245,3463,5041.37078651687,0,0,0,
90,11:30:00,20230201,568735919,130.6875,0.5046863734679163,130.65625,130.65625,130.6875,130.71875,0.03125,0.03194444444444445,4321,5023.83333333335,0,0,1,
91,11:40:00,20230201,568735919,130.90625,0.6729151646238885,130.8125,130.8125,130.875,130.90625,0.03125,0.03193681318681319,5894,5016.10989010991,0,0,1,
92,11:50:00,20230201,568735919,130.96875,0.7209805335255948,130.90625,130.90625,130.9375,130.96875,0.03125,0.03192934782608696,4198,5025.65217391306,0,0,1,
93,12:00:00,20230201,568735919,130.875,0.6488824801730353,130.875,130.875,130.875,130.90625,0.03125,0.03192204301075269,3551,5016.75268817206,0,0,0,
94,12:10:00,20230201,568735919,130.8125,0.600817111271329,130.8125,130.8125,130.78125,130.84375,0.0625,0.03191489361702128,2680,5001.1595744681,0,-1,0,
95,12:20:00,20230201,568735919,130.75,0.5527517423696227,130.75,130.75,130.71875,130.75,0.03125,0.03223684210526316,3997,4976.72631578949,0,0,0,
96,12:30:00,20230201,568735919,130.78125,0.5767844268204758,130.75,130.75,130.75,130.78125,0.03125,0.03222656250000001,3037,4966.52083333335,0,0,1,
97,12:40:00,20230201,568735919,130.78125,0.5767844268204758,130.78125,130.78125,130.75,130.78125,0.03125,0.03221649484536083,3821,4946.6288659794,0,0,0,
98,12:50:00,20230201,568735919,130.71875,0.5287190579187695,130.6875,130.6875,130.625,130.71875,0.09375,0.03220663265306122,3021,4935.14285714288,0,-1,1,
99,13:00:00,20230201,568735919,130.65625,0.4806536890170632,130.53125,130.53125,130.625,130.65625,0.03125,0.032828282828282825,9127,4915.8080808081,1,0,1,
100,13:10:00,20230201,568735919,130.59375,0.43258832011535686,130.59375,130.59375,130.5625,130.59375,0.03125,0.032812499999999994,4646,4957.92000000002,0,0,0,
101,13:20:00,20230201,568735919,130.59375,0.43258832011535686,130.53125,130.53125,130.5625,130.59375,0.03125,0.03279702970297029,3067,4954.83168316834,0,0,1,
102,13:30:00,20230201,568735919,130.6875,0.5046863734679163,130.5,130.5,130.6875,130.71875,0.03125,0.032781862745098034,6845,4936.32352941179,0,0,1,
103,13:40:00,20230201,568735919,131.40625,1.057438115837539,131.28125,131.28125,131.375,131.40625,0.03125,0.03276699029126213,24263,4954.85436893206,1,0,1,
104,13:50:00,20230201,568735919,131.625,1.225666906993511,131.625,131.625,131.59375,131.65625,0.0625,0.03275240384615384,14294,5140.50961538464,1,-1,0,
105,14:00:00,20230201,568735919,131.5,1.1295361691900985,131.59375,131.59375,131.46875,131.5,0.03125,0.03303571428571428,11520,5227.68571428574,1,0,-1,
106,14:10:00,20230201,568735919,131.59375,1.201634222542658,131.5,131.5,131.5625,131.59375,0.03125,0.0330188679245283,5368,5287.04716981135,0,0,1,
107,14:20:00,20230201,568735919,131.6875,1.2737322758952174,131.625,131.625,131.65625,131.6875,0.03125,0.033002336448598124,6459,5287.80373831779,0,0,1,
108,14:30:00,20230201,568735919,131.5625,1.1776015380918048,131.5625,131.5625,131.5625,131.59375,0.03125,0.032986111111111105,6463,5298.64814814818,0,0,0,
109,14:40:00,20230201,568735919,131.625,1.225666906993511,131.5625,131.5625,131.625,131.65625,0.03125,0.03297018348623852,6233,5309.33027522939,0,0,1,
110,14:50:00,20230201,568735919,131.59375,1.201634222542658,131.5625,131.5625,131.5625,131.59375,0.03125,0.032954545454545445,6530,5317.7272727273,0,0,1,
111,15:00:00,20230201,568735919,131.46875,1.1055034847392453,131.5,131.5,131.46875,131.5,0.03125,0.03293918918918918,4372,5328.64864864868,0,0,-1,
112,15:10:00,20230201,568735919,131.375,1.0334054313866858,131.40625,131.40625,131.375,131.40625,0.03125,0.03292410714285713,3936,5320.10714285717,0,0,-1,
113,15:20:00,20230201,568735919,131.3125,0.9853400624849795,131.375,131.375,131.28125,131.3125,0.03125,0.03290929203539822,3702,5307.85840707967,0,0,-1,
114,15:30:00,20230201,568735919,131.34375,1.0093727469358327,131.3125,131.3125,131.34375,131.375,0.03125,0.032894736842105254,2838,5293.77192982459,0,0,1,
115,15:40:00,20230201,568735919,131.53125,1.1535688536409516,131.40625,131.40625,131.53125,131.5625,0.03125,0.032880434782608686,2770,5272.41739130438,0,0,1,
116,15:50:00,20230201,568735919,131.40625,1.057438115837539,131.4375,131.4375,131.40625,131.4375,0.03125,0.03286637931034482,1090,5250.84482758624,-1,0,-1,
117,09:30:00,20230202,568735919,132.15625,1.6342225426580148,132.0625,132.0625,132.15625,132.1875,0.03125,0.0328525641025641,5442,5215.28205128208,0,0,1,
118,09:40:00,20230202,568735919,132.21875,1.6822879115597211,132.1875,132.1875,132.21875,132.25,0.03125,0.03283898305084745,6169,5217.20338983054,0,0,1,
119,09:50:00,20230202,568735919,132.4375,1.8505167027156932,132.3125,132.3125,132.40625,132.4375,0.03125,0.032825630252100835,6712,5225.2016806723,0,0,1,
120,10:00:00,20230202,568735919,132.5625,1.9466474405191059,132.40625,132.40625,132.53125,132.5625,0.03125,0.032812499999999994,7031,5237.5916666667,0,0,1,
121,10:10:00,20230202,568735919,132.46875,1.8745493871665464,132.53125,132.53125,132.4375,132.46875,0.03125,0.0327995867768595,6459,5252.41322314053,0,0,-1,
122,10:20:00,20230202,568735919,132.3125,1.7543859649122806,132.375,132.375,132.28125,132.3125,0.03125,0.032786885245901634,4082,5262.30327868856,0,0,-1,
123,10:30:00,20230202,568735919,132.25,1.7063205960105743,132.3125,132.3125,132.25,132.28125,0.03125,0.03277439024390243,3592,5252.70731707321,0,0,-1,
124,10:40:00,20230202,568735919,132.1875,1.658255227108868,132.21875,132.21875,132.1875,132.21875,0.03125,0.03276209677419354,3201,5239.31451612907,0,0,-1,
125,10:50:00,20230202,568735919,132.09375,1.5861571737563085,132.15625,132.15625,132.0625,132.09375,0.03125,0.032749999999999994,2978,5223.00800000004,0,0,-1,
126,11:00:00,20230202,568735919,132.09375,1.5861571737563085,132.09375,132.09375,132.0625,132.09375,0.03125,0.03273809523809523,2905,5205.19047619052,0,0,0,
127,11:10:00,20230202,568735919,132.1875,1.658255227108868,132.125,132.125,132.15625,132.1875,0.03125,0.0327263779527559,2747,5187.07874015752,0,0,1,
128,11:20:00,20230202,568735919,132.28125,1.7303532804614274,132.21875,132.21875,132.28125,132.3125,0.03125,0.03271484375,2824,5168.01562500004,0,0,1,
129,11:30:00,20230202,568735919,132.0625,1.5621244893054553,132.21875,132.21875,132.0625,132.09375,0.03125,0.032703488372093026,2585,5149.84496124035,0,0,-1,
130,11:40:00,20230202,568735919,132.03125,1.5380918048546022,132.0625,132.0625,132,132.03125,0.03125,0.032692307692307694,3858,5130.11538461542,0,0,-1,
131,11:50:00,20230202,568735919,131.96875,1.4900264359528959,132.03125,132.03125,131.9375,131.96875,0.03125,0.03268129770992366,3158,5120.40458015271,0,0,-1,
132,12:00:00,20230202,568735919,131.96875,1.4900264359528959,131.96875,131.96875,131.9375,131.96875,0.03125,0.03267045454545454,3285,5105.53787878792,0,0,0,
133,12:10:00,20230202,568735919,131.875,1.4179283826003364,131.875,131.875,131.875,131.90625,0.03125,0.03265977443609022,4904,5091.84962406019,0,0,0,
134,12:20:00,20230202,568735919,131.8125,1.36986301369863,131.875,131.875,131.8125,131.84375,0.03125,0.03264925373134328,3087,5090.44776119407,0,0,-1,
135,12:30:00,20230202,568735919,131.78125,1.345830329247777,131.84375,131.84375,131.78125,131.8125,0.03125,0.032638888888888884,3389,5075.60740740745,0,0,-1,
136,12:40:00,20230202,568735919,131.65625,1.2496995914443643,131.6875,131.6875,131.625,131.65625,0.03125,0.03262867647058823,4640,5063.20588235298,0,0,-1,
137,12:50:00,20230202,568735919,131.75,1.3217976447969237,131.6875,131.6875,131.75,131.78125,0.03125,0.03261861313868613,2732,5060.11678832121,0,0,1,
138,13:00:00,20230202,568735919,131.78125,1.345830329247777,131.6875,131.6875,131.78125,131.8125,0.03125,0.03260869565217391,3542,5043.24637681164,0,0,1,
139,13:10:00,20230202,568735919,131.8125,1.36986301369863,131.78125,131.78125,131.78125,131.8125,0.03125,0.03259892086330935,2474,5032.44604316551,-1,0,1,
140,13:20:00,20230202,568735919,131.78125,1.345830329247777,131.8125,131.8125,131.78125,131.8125,0.03125,0.03258928571428571,2245,5014.17142857147,-1,0,-1,
141,13:30:00,20230202,568735919,131.8125,1.36986301369863,131.78125,131.78125,131.8125,131.84375,0.03125,0.03257978723404255,2238,4994.53191489366,-1,0,1,
142,13:40:00,20230202,568735919,131.625,1.225666906993511,131.75,131.75,131.625,131.65625,0.03125,0.03257042253521126,5094,4975.1197183099,0,0,-1,
143,13:50:00,20230202,568735919,131.75,1.3217976447969237,131.6875,131.6875,131.71875,131.75,0.03125,0.03256118881118881,5240,4975.95104895109,0,0,1,
144,14:00:00,20230202,568735919,131.78125,1.345830329247777,131.6875,131.6875,131.75,131.78125,0.03125,0.03255208333333333,4014,4977.78472222226,0,0,1,
145,14:10:00,20230202,568735919,131.75,1.3217976447969237,131.75,131.75,131.75,131.78125,0.03125,0.03254310344827586,2173,4971.13793103452,-1,0,0,
146,14:20:00,20230202,568735919,131.75,1.3217976447969237,131.75,131.75,131.75,131.78125,0.03125,0.032534246575342464,4181,4951.97260273976,0,0,0,
147,14:30:00,20230202,568735919,131.71875,1.2977649603460706,131.71875,131.71875,131.6875,131.71875,0.03125,0.032525510204081634,2777,4946.7278911565,0,0,0,
148,14:40:00,20230202,568735919,131.6875,1.2737322758952174,131.6875,131.6875,131.65625,131.6875,0.03125,0.03251689189189189,2233,4932.0675675676,-1,0,0,
149,14:50:00,20230202,568735919,131.6875,1.2737322758952174,131.625,131.625,131.6875,131.71875,0.03125,0.03250838926174497,5491,4913.95302013426,0,0,1,
150,15:00:00,20230202,568735919,131.84375,1.3938956981494832,131.75,131.75,131.84375,131.875,0.03125,0.0325,5852,4917.80000000003,0,0,1,
151,15:10:00,20230202,568735919,131.78125,1.345830329247777,131.8125,131.8125,131.78125,131.8125,0.03125,0.032491721854304635,3198,4923.98675496692,0,0,-1,
152,15:20:00,20230202,568735919,131.65625,1.2496995914443643,131.71875,131.71875,131.65625,131.6875,0.03125,0.03248355263157895,1969,4912.6315789474,-1,0,-1,
153,15:30:00,20230202,568735919,131.65625,1.2496995914443643,131.65625,131.65625,131.65625,131.6875,0.03125,0.032475490196078434,839,4893.39215686278,-1,0,0,
154,15:40:00,20230202,568735919,131.71875,1.2977649603460706,131.6875,131.6875,131.6875,131.71875,0.03125,0.03246753246753247,1512,4867.06493506497,-1,0,1,
155,15:50:00,20230202,568735919,131.8125,1.36986301369863,131.75,131.75,131.78125,131.8125,0.03125,0.03245967741935484,1170,4845.41935483874,-1,0,1,
156,09:30:00,20230203,568735919,129.78125,-0.19226147560682527,129.78125,129.8125,129.75,129.78125,0.03125,0.03245192307692308,10249,4821.858974359,1,0,0,
157,09:40:00,20230203,568735919,129.96875,-0.04806536890170632,129.84375,129.875,129.96875,130,0.03125,0.03244426751592357,7088,4856.42675159238,0,0,1,
158,09:50:00,20230203,568735919,129.90625,-0.09613073780341264,129.9375,129.96875,129.875,129.9375,0.0625,0.03243670886075949,5403,4870.55063291142,0,-1,-1,
159,10:00:00,20230203,568735919,130.0625,0.02403268445085316,129.96875,130,130.03125,130.0625,0.03125,0.03262578616352201,6056,4873.89937106921,0,0,1,
160,10:10:00,20230203,568735919,129.9375,-0.07209805335255948,129.96875,130,129.9375,129.96875,0.03125,0.032617187500000006,3593,4881.28750000003,0,0,-1,
161,10:20:00,20230203,568735919,129.875,-0.1201634222542658,129.96875,130,129.875,129.90625,0.03125,0.03260869565217391,3861,4873.28571428574,0,0,-1,
162,10:30:00,20230203,568735919,129.9375,-0.07209805335255948,129.9375,129.96875,129.90625,129.9375,0.03125,0.03260030864197531,4341,4867.03703703706,0,0,0,
163,10:40:00,20230203,568735919,130.0625,0.02403268445085316,130.0625,130.09375,130.0625,130.09375,0.03125,0.0325920245398773,4449,4863.80981595094,0,0,0,
164,10:50:00,20230203,568735919,130.125,0.07209805335255948,130.15625,130.1875,130.09375,130.125,0.03125,0.032583841463414635,4527,4861.2804878049,0,0,-1,
165,11:00:00,20230203,568735919,130.1875,0.1201634222542658,130.15625,130.1875,130.1875,130.21875,0.03125,0.03257575757575758,3638,4859.25454545457,0,0,0,
166,11:10:00,20230203,568735919,130.15625,0.09613073780341264,130.125,130.15625,130.125,130.15625,0.03125,0.03256777108433735,3025,4851.89759036147,0,0,0,
167,11:20:00,20230203,568735919,130.0625,0.02403268445085316,130.09375,130.125,130.0625,130.09375,0.03125,0.03255988023952096,2974,4840.95808383236,0,0,-1,
168,11:30:00,20230203,568735919,130.125,0.07209805335255948,130.09375,130.125,130.125,130.15625,0.03125,0.032552083333333336,3680,4829.84523809526,0,0,0,
169,11:40:00,20230203,568735919,130.09375,0.04806536890170632,130.125,130.15625,130.0625,130.09375,0.03125,0.03254437869822486,2018,4823.04142011836,-1,0,-1,
170,11:50:00,20230203,568735919,130.15625,0.09613073780341264,130.09375,130.125,130.125,130.15625,0.03125,0.03253676470588236,1754,4806.5411764706,-1,0,1,
171,12:00:00,20230203,568735919,130.125,0.07209805335255948,130.09375,130.125,130.09375,130.125,0.03125,0.03252923976608188,2596,4788.69005847954,0,0,0,
