N-term, time, date, conId, Current Price, Changes in Price (%), Time Average Bid, Time Average Ask, Last Bid Price, Last Ask Price, Bid-Ask Spread, Average Bid-Ask Spread, Current Volume, Average Volume, Volume Condition, Bid-Ask Spread Condition, Last Traded Condition, Order
106,14:10:00,20230201,99831145,224.17,1.900086367562152,223.837,223.973,224.18,224.33,0.15000000000000568,0.1565094339622654,76728,20563.4905660376,1,0,1,
107,14:20:00,20230201,99831145,223.6,1.6409836810764058,223.784,223.909,223.59,223.71,0.12000000000000455,0.15644859813084241,22580,21088.3925233644,0,0,-1,
108,14:30:00,20230201,99831145,224.99,2.2728305832083273,223.176,223.369,224.87,225.09,0.21999999999999886,0.15611111111111242,43777,21102.2037037036,1,0,1,
109,14:40:00,20230201,99831145,225.96,2.7137597163507428,225.65,225.883,225.7,226,0.30000000000001137,0.1566972477064233,71609,21310.2293577981,1,-1,1,
110,14:50:00,20230201,99831145,226.01,2.7364880221828183,226.091,226.27,225.97,226.1,0.12999999999999545,0.15800000000000136,25866,21767.4909090908,0,0,-1,
111,15:00:00,20230201,99831145,227.48,3.4047002136460662,226.86,227.023,227.47,227.59,0.12000000000000455,0.15774774774774905,33175,21804.4144144143,1,0,1,
112,15:10:00,20230201,99831145,227.25,3.300150006818488,227.099,227.223,227.24,227.32,0.07999999999998408,0.15741071428571562,44623,21905.9374999999,1,0,1,
113,15:20:00,20230201,99831145,227.5,3.4137915359789037,227.141,227.226,227.45,227.58,0.13000000000002387,0.15672566371681534,53111,22106.9734513273,1,0,1,
114,15:30:00,20230201,99831145,228.44,3.8410836856220683,228.11,228.19,228.44,228.5,0.060000000000002274,0.15649122807017682,68979,22378.9385964911,1,1,1,BUY
115,15:40:00,20230201,99831145,227.62,3.4683394699759056,228.225,228.31,227.58,227.8,0.21999999999999886,0.15565217391304487,53978,22784.156521739,1,0,-1,
116,15:50:00,20230201,99831145,227.16,3.259239056320736,227.035,227.107,227.14,227.16,0.020000000000010232,0.15620689655172548,136917,23053.0689655171,1,1,1,BUY
117,09:30:00,20230202,99831145,232.5,5.6866221191872315,231.293,231.844,232.32,232.82,0.5,0.15504273504273647,75500,24026.2649572648,1,-1,1,
118,09:40:00,20230202,99831145,232.69,5.772989681349147,232.084,232.418,232.45,232.68,0.2300000000000182,0.15796610169491665,48127,24462.4830508473,1,0,1,
119,09:50:00,20230202,99831145,232.79,5.818446293013311,232.504,232.759,232.69,232.83,0.14000000000001478,0.1585714285714301,29072,24661.344537815,0,0,1,
120,10:00:00,20230202,99831145,232.83,5.836628937678986,232.376,232.706,232.62,232.83,0.21000000000000796,0.15841666666666832,49716,24698.0999999999,1,0,1,
121,10:10:00,20230202,99831145,233.53,6.154825219328147,232.651,232.887,233.39,233.61,0.22000000000002728,0.15884297520661328,38217,24904.8595041321,1,0,1,
122,10:20:00,20230202,99831145,233.81,6.282103731987815,233.226,233.45,233.6,233.92,0.3199999999999932,0.1593442622950839,72712,25013.9754098359,1,-1,1,
123,10:30:00,20230202,99831145,234.5,6.595754352470562,234.203,234.393,234.3,234.54,0.23999999999998067,0.1606504065040669,19267,25401.7642276421,0,0,1,
124,10:40:00,20230202,99831145,235.08,6.859402700122734,234.725,234.945,234.98,235.24,0.2600000000000193,0.16129032258064685,42695,25352.2903225805,1,-1,1,
125,10:50:00,20230202,99831145,234.47,6.5821173689713115,234.789,235.001,234.37,234.56,0.18999999999999773,0.16208000000000183,28719,25491.0319999999,0,0,-1,
126,11:00:00,20230202,99831145,233.99,6.3639256329833165,234.04,234.222,233.83,234.01,0.1799999999999784,0.1623015873015891,16496,25516.6507936507,0,0,-1,
127,11:10:00,20230202,99831145,233.31,6.054820673666981,233.733,233.876,233.3,233.49,0.18999999999999773,0.16244094488189137,21176,25445.622047244,0,0,-1,
128,11:20:00,20230202,99831145,232.76,5.80480930951406,233.149,233.295,232.71,232.81,0.09999999999999432,0.16265625000000158,40782,25412.2656249999,1,0,-1,
129,11:30:00,20230202,99831145,233.14,5.977544433837891,232.962,233.101,233.09,233.26,0.1699999999999875,0.16217054263566044,31853,25531.4108527131,0,0,1,
130,11:40:00,20230202,99831145,233.07,5.9457248056729775,232.905,233.08,233.05,233.13,0.07999999999998408,0.16223076923077065,20043,25580.0384615384,0,1,0,
131,11:50:00,20230202,99831145,231.85,5.391154143370146,232.503,232.663,231.7,231.86,0.160000000000025,0.1616030534351158,20021,25537.7709923664,0,0,-1,
132,12:00:00,20230202,99831145,231.55,5.254784308377655,231.803,231.95,231.55,231.66,0.10999999999998522,0.1615909090909106,37930,25495.9772727273,0,0,-1,
133,12:10:00,20230202,99831145,231.51,5.236601663711978,231.437,231.581,231.43,231.58,0.15000000000000568,0.16120300751879837,39348,25589.4661654136,1,0,0,
134,12:20:00,20230202,99831145,231.37,5.172962407382151,231.721,231.871,231.28,231.43,0.15000000000000568,0.16111940298507604,12461,25692.1417910448,-1,0,-1,
135,12:30:00,20230202,99831145,231.08,5.041138233556072,231.154,231.296,231.02,231.17,0.14999999999997726,0.16103703703703848,17709,25594.1333333334,0,0,-1,
136,12:40:00,20230202,99831145,230.11,4.6002091004136565,230.689,230.829,230.14,230.28,0.14000000000001478,0.16095588235294245,14777,25536.1544117648,0,0,-1,
137,12:50:00,20230202,99831145,230.56,4.8047638529024015,230.449,230.607,230.49,230.64,0.14999999999997726,0.16080291970803057,12033,25457.6204379563,-1,0,0,
138,13:00:00,20230202,99831145,230.35,4.709304968407648,230.75,230.91,230.28,230.5,0.21999999999999886,0.1607246376811606,9663,25360.3405797102,-1,0,-1,
139,13:10:00,20230202,99831145,230.15,4.61839174507932,230.315,230.458,230.09,230.28,0.18999999999999773,0.1611510791366918,11357,25247.4100719425,-1,0,-1,
140,13:20:00,20230202,99831145,228.99,4.09109504977499,229.607,229.743,228.93,229.06,0.12999999999999545,0.16135714285714398,22953,25148.1928571429,0,0,-1,
141,13:30:00,20230202,99831145,228.81,4.009273148779487,229.006,229.15,228.76,228.88,0.12000000000000455,0.1611347517730507,37979,25132.6241134752,1,0,-1,
142,13:40:00,20230202,99831145,228.58,3.904722941951908,228.78,228.914,228.48,228.64,0.1599999999999966,0.1608450704225363,34406,25223.0915492958,0,0,-1,
143,13:50:00,20230202,99831145,228.63,3.927451247783984,228.439,228.564,228.57,228.67,0.09999999999999432,0.1608391608391619,15959,25287.3076923077,0,0,1,
144,14:00:00,20230202,99831145,227.88,3.586526660302735,228.4,228.524,227.8,227.95,0.14999999999997726,0.16041666666666768,28009,25222.5277777778,0,0,-1,
145,14:10:00,20230202,99831145,226.87,3.1274148824946564,227.208,227.352,226.82,226.91,0.09000000000000341,0.16034482758620774,44205,25241.7448275862,1,0,-1,
146,14:20:00,20230202,99831145,226.48,2.9501340970044003,226.641,226.79,226.37,226.59,0.21999999999999886,0.15986301369863098,18800,25371.6301369863,0,0,-1,
147,14:30:00,20230202,99831145,226.28,2.8592208736760725,226.091,226.272,226.12,226.39,0.2699999999999818,0.16027210884353826,29182,25326.925170068,0,-1,1,
148,14:40:00,20230202,99831145,226.8,3.0955952543297434,226.437,226.635,226.7,226.8,0.10000000000002274,0.16101351351351423,20597,25352.9729729729,0,0,1,
149,14:50:00,20230202,99831145,226.49,2.9546797581708257,226.808,226.979,226.49,226.67,0.1799999999999784,0.16060402684563846,20540,25321.0536912751,0,0,-1,
150,15:00:00,20230202,99831145,226.09,2.772853311514157,226.348,226.525,225.99,226.22,0.22999999999998977,0.16073333333333406,23549,25289.1799999999,0,0,-1,
151,15:10:00,20230202,99831145,226.43,2.927405791172325,226.283,226.438,226.41,226.53,0.12000000000000455,0.1611920529801331,26658,25277.655629139,0,0,0,
152,15:20:00,20230202,99831145,226.68,3.041047320332741,226.684,226.833,226.63,226.73,0.09999999999999432,0.1609210526315796,31740,25286.7368421052,0,0,-1,
153,15:30:00,20230202,99831145,226.53,2.9728624028364887,226.636,226.741,226.48,226.58,0.10000000000002274,0.1605228758169941,30970,25328.9150326797,0,0,-1,
154,15:40:00,20230202,99831145,225.93,2.7001227328514923,226.008,226.118,225.93,226.02,0.09000000000000341,0.1601298701298709,54478,25365.5454545454,1,0,-1,
155,15:50:00,20230202,99831145,227.42,3.377426246647565,226.656,226.728,227.35,227.42,0.06999999999999318,0.15967741935483948,134109,25553.3677419354,1,1,1,BUY
156,09:30:00,20230203,99831145,224.3,1.9591799627255793,223.703,224.287,224.12,224.75,0.6299999999999955,0.15910256410256482,115232,26249.2371794871,1,-1,1,
157,09:40:00,20230203,99831145,222.67,1.2182371925996538,224.129,224.512,222.52,222.97,0.44999999999998863,0.16210191082802616,61921,26816.0063694267,1,-1,-1,
158,09:50:00,20230203,99831145,222.34,1.0682303741079113,222.236,222.578,221.99,222.68,0.6899999999999977,0.16392405063291202,28964,27038.1898734177,0,-1,0,
159,10:00:00,20230203,99831145,220.15,0.07273057866266493,220.489,220.871,220.08,220.21,0.12999999999999545,0.16723270440251634,57339,27050.3018867924,1,0,-1,
160,10:10:00,20230203,99831145,221.34,0.6136642574662459,221.331,221.581,221.19,221.49,0.30000000000001137,0.16700000000000056,42204,27239.60625,1,-1,0,
161,10:20:00,20230203,99831145,220.77,0.3545615709804996,221.157,221.412,220.59,220.93,0.3400000000000034,0.16782608695652237,17649,27332.5527950311,0,-1,-1,
162,10:30:00,20230203,99831145,221.21,0.5545706623028314,220.888,221.12,221.18,221.3,0.12000000000000455,0.16888888888888953,22759,27272.7777777778,0,0,1,
163,10:40:00,20230203,99831145,220.5,0.2318287194872453,221.091,221.32,220.43,220.65,0.21999999999999886,0.1685889570552154,18789,27245.0858895706,0,0,-1,
164,10:50:00,20230203,99831145,219.88,-0.0500022728305894,219.747,219.941,219.7,219.89,0.18999999999999773,0.16890243902439092,23904,27193.524390244,0,0,0,
165,11:00:00,20230203,99831145,220.11,0.054547933997001925,219.9,220.059,220.01,220.2,0.18999999999999773,0.16903030303030367,36458,27173.587878788,0,0,1,
166,11:10:00,20230203,99831145,219.51,-0.2181917359880077,219.861,220.016,219.46,219.61,0.15000000000000568,0.1691566265060247,27793,27229.5180722893,0,0,-1,
167,11:20:00,20230203,99831145,220.09,0.04545661166416397,219.737,219.893,219.98,220.2,0.21999999999999886,0.16904191616766528,17808,27232.892215569,0,0,1,
168,11:30:00,20230203,99831145,220.19,0.09091322332832794,220.49,220.68,220.15,220.36,0.21000000000000796,0.16934523809523871,18697,27176.7916666668,0,0,-1,
