N-term, time, date, conId, Current Price, Changes in Price (%), Time Average Bid, Time Average Ask, Last Bid Price, Last Ask Price, Bid-Ask Spread, Average Bid-Ask Spread, Current Volume, Average Volume, Volume Condition, Bid-Ask Spread Condition, Last Traded Condition, Order
196,13:10:00,20230206,578106878,579.5,-6.982343499197431,579.5,588.5,610.5,621,10.5,11.492346938775505,0,0.964285714285715,-1,0,0,
197,13:20:00,20230206,578106878,579.5,-6.982343499197431,579.5,588.5,610.5,621,10.5,11.487309644670045,0,0.959390862944163,-1,0,0,
198,13:30:00,20230206,578106878,579.5,-6.982343499197431,579.5,588.5,610.5,621,10.5,11.482323232323226,0,0.954545454545455,-1,0,0,
199,13:40:00,20230206,578106878,579.5,-6.982343499197431,579.5,588.5,603,621,18,11.477386934673362,0,0.949748743718594,-1,-1,0,
200,13:50:00,20230206,578106878,579.5,-6.982343499197431,579.5,588.5,612,621,9,11.509999999999994,0,0.945000000000001,-1,0,0,
201,14:00:00,20230206,578106878,579.5,-6.982343499197431,579.5,588.5,603,621,18,11.49751243781094,0,0.940298507462688,-1,-1,0,
202,14:10:00,20230206,578106878,579.5,-6.982343499197431,579.5,588.5,603,620,17,11.529702970297024,0,0.935643564356437,-1,0,0,
203,14:20:00,20230206,578106878,579.5,-6.982343499197431,579.7,588.5,616,622,6,11.556650246305413,0,0.931034482758622,-1,0,-1,
204,14:30:00,20230206,578106878,579.5,-6.982343499197431,580.85,587.65,616,622,6,11.529411764705877,0,0.926470588235295,-1,0,-1,
205,14:40:00,20230206,578106878,579.5,-6.982343499197431,581,587.5,616,625,9,11.502439024390238,0,0.921951219512196,-1,0,-1,
206,14:50:00,20230206,578106878,579.5,-6.982343499197431,581,587.5,615.5,628,12.5,11.490291262135916,0,0.917475728155341,-1,0,-1,
207,15:00:00,20230206,578106878,579.5,-6.982343499197431,581,587.5,615.5,627,11.5,11.495169082125598,0,0.913043478260871,-1,0,-1,
208,09:30:00,20230207,578106878,575.5,-7.624398073836276,573.5,575.5,611,622.5,11.5,11.495192307692301,0,0.908653846153848,-1,0,0,
209,09:40:00,20230207,578106878,575.5,-7.624398073836276,573.5,575.8,611,620,9,11.495215311004777,2,0.904306220095696,1,0,0,
210,09:50:00,20230207,578106878,575.5,-7.624398073836276,573.5,577,611,620,9,11.483333333333325,0,0.909523809523812,-1,0,0,
211,10:00:00,20230207,578106878,575.5,-7.624398073836276,573.5,577,610.5,620,9.5,11.471563981042646,0,0.905213270142182,-1,0,0,
212,10:10:00,20230207,578106878,575.5,-7.624398073836276,573.5,576.8,610,620,10,11.462264150943387,0,0.900943396226417,-1,0,0,
213,10:20:00,20230207,578106878,575.5,-7.624398073836276,573.5,576.35,610,620,10,11.455399061032855,0,0.896713615023476,-1,0,0,
214,10:30:00,20230207,578106878,575.5,-7.624398073836276,573.5,575.5,608.5,620,11.5,11.448598130841113,0,0.892523364485983,-1,0,0,
215,10:40:00,20230207,578106878,575.5,-7.624398073836276,573.5,575,608,620,12,11.448837209302317,0,0.888372093023258,-1,0,1,
216,10:50:00,20230207,578106878,573,-8.025682182985554,573.05,574.05,606.5,617.5,11,11.45138888888888,2,0.884259259259262,1,0,-1,
217,11:00:00,20230207,578106878,573.5,-7.945425361155698,572.5,573.5,605,617.5,12.5,11.449308755760361,2,0.889400921658989,1,0,0,
218,11:10:00,20230207,578106878,573.5,-7.945425361155698,572.5,573.5,605,617.5,12.5,11.454128440366965,0,0.894495412844039,-1,0,0,
219,11:20:00,20230207,578106878,573.5,-7.945425361155698,572.5,573.5,605,617.5,12.5,11.458904109589035,0,0.890410958904112,-1,0,0,
220,11:30:00,20230207,578106878,573.5,-7.945425361155698,572.5,573.5,604,617.5,13.5,11.463636363636358,0,0.886363636363639,-1,0,0,
221,11:40:00,20230207,578106878,572.5,-8.105939004815408,571.9,573.5,604,619,15,11.472850678733025,4,0.882352941176473,1,0,0,
222,11:50:00,20230207,578106878,572.5,-8.105939004815408,570.5,573.5,604,614.5,10.5,11.488738738738732,0,0.896396396396399,-1,0,0,
223,12:00:00,20230207,578106878,572.5,-8.105939004815408,570.5,573.5,604,614.5,10.5,11.48430493273542,0,0.892376681614352,-1,0,0,
224,12:10:00,20230207,578106878,572.5,-8.105939004815408,570.5,573.5,604,614.5,10.5,11.479910714285708,0,0.888392857142859,-1,0,0,
225,12:20:00,20230207,578106878,572.5,-8.105939004815408,570.5,573.5,604,614.5,10.5,11.47555555555555,0,0.884444444444446,-1,0,0,
226,12:30:00,20230207,578106878,570.5,-8.426966292134832,563,571.9,604,610,6,11.47123893805309,2,0.880530973451329,1,0,0,
227,12:40:00,20230207,578106878,570.5,-8.426966292134832,556.5,570.5,604,614.5,10.5,11.447136563876645,0,0.885462555066081,-1,0,0,
228,12:50:00,20230207,578106878,570.5,-8.426966292134832,556.5,570.5,604,619,15,11.442982456140344,0,0.881578947368423,-1,0,0,
229,13:00:00,20230207,578106878,570.5,-8.426966292134832,556.5,570.3,604,619,15,11.458515283842788,0,0.877729257641923,-1,0,1,
230,13:10:00,20230207,578106878,570.5,-8.426966292134832,560.35,570,604,619,15,11.473913043478253,0,0.873913043478262,-1,0,1,
231,13:20:00,20230207,578106878,570.5,-8.426966292134832,563,570,604,619,15,11.489177489177482,0,0.870129870129871,-1,0,1,
232,13:30:00,20230207,578106878,570.5,-8.426966292134832,563,570,604,612.5,8.5,11.50431034482758,0,0.866379310344828,-1,0,1,
233,13:40:00,20230207,578106878,570.5,-8.426966292134832,563,570,604,615,11,11.49141630901287,0,0.862660944206009,-1,0,1,
234,13:50:00,20230207,578106878,570.5,-8.426966292134832,563,570,605.5,612.5,7,11.489316239316233,0,0.858974358974359,-1,0,1,
235,14:00:00,20230207,578106878,570.5,-8.426966292134832,563,570,605.5,612.5,7,11.47021276595744,0,0.85531914893617,-1,0,1,
236,14:10:00,20230207,578106878,570.5,-8.426966292134832,563,570,596,610,14,11.451271186440671,0,0.851694915254237,-1,0,1,
237,14:20:00,20230207,578106878,570.5,-8.426966292134832,563,570,594,615,21,11.462025316455689,0,0.848101265822784,-1,-1,1,
238,14:30:00,20230207,578106878,570.5,-8.426966292134832,563,570,597,620,23,11.502100840336126,0,0.84453781512605,-1,-1,1,
239,14:40:00,20230207,578106878,570.5,-8.426966292134832,563,570,597,620,23,11.550209205020913,0,0.841004184100418,-1,-1,1,
240,14:50:00,20230207,578106878,558.5,-10.353130016051363,562.2,568.55,597,615,18,11.59791666666666,6,0.8375,1,-1,-1,
241,15:00:00,20230207,578106878,558.5,-10.353130016051363,545.8,567.7,605,615,10,11.624481327800822,0,0.858921161825726,-1,0,0,
242,09:30:00,20230208,578106878,551,-11.556982343499197,549.2,560,610,615,5,11.617768595041316,0,0.855371900826446,-1,1,0,
243,09:40:00,20230208,578106878,551,-11.556982343499197,543.95,559.75,610,615,5,11.590534979423861,0,0.851851851851852,-1,1,0,
244,09:50:00,20230208,578106878,551,-11.556982343499197,544,559.7,610,615,5,11.563524590163926,0,0.848360655737705,-1,1,0,
245,10:00:00,20230208,578106878,551,-11.556982343499197,544,556.05,610,615,5,11.536734693877543,0,0.844897959183674,-1,1,0,
246,10:10:00,20230208,578106878,551,-11.556982343499197,544,555,610,615,5,11.510162601626007,0,0.841463414634147,-1,1,0,
247,10:20:00,20230208,578106878,551,-11.556982343499197,544,555,610,615,5,11.483805668016185,0,0.838056680161944,-1,1,0,
248,10:30:00,20230208,578106878,551,-11.556982343499197,544,555,610,615,5,11.457661290322571,0,0.834677419354839,-1,1,0,
249,10:40:00,20230208,578106878,551,-11.556982343499197,544,555,610,614.5,4.5,11.431726907630512,0,0.83132530120482,-1,1,0,
250,10:50:00,20230208,578106878,551,-11.556982343499197,544.05,555,610,614.5,4.5,11.403999999999991,0,0.828000000000001,-1,1,0,
251,11:00:00,20230208,578106878,550,-11.717495987158909,545.6,553.4,614,614.5,0.5,11.376494023904373,4,0.824701195219124,1,1,0,
252,11:10:00,20230208,578106878,555,-10.914927768860354,544.85,554.7,610,614.5,4.5,11.333333333333323,1,0.837301587301588,0,1,1,
253,11:20:00,20230208,578106878,555,-10.914927768860354,545,555,610,614.5,4.5,11.306324110671927,0,0.837944664031621,-1,1,0,
254,11:30:00,20230208,578106878,555,-10.914927768860354,549.5,555,608,611.5,3.5,11.279527559055108,0,0.834645669291339,-1,1,0,
255,11:40:00,20230208,578106878,555,-10.914927768860354,548.75,554.8,609.5,611.5,2,11.249019607843127,0,0.831372549019608,-1,1,1,
256,11:50:00,20230208,578106878,555,-10.914927768860354,547.1,555,608.5,611.5,3,11.212890624999991,0,0.828125,-1,1,0,
257,12:00:00,20230208,578106878,555,-10.914927768860354,549.55,555,608,611.5,3.5,11.180933852140068,4,0.824902723735409,1,1,0,
258,12:10:00,20230208,578106878,555,-10.914927768860354,550,555,608,611.5,3.5,11.151162790697665,0,0.837209302325582,-1,1,0,
259,12:20:00,20230208,578106878,555,-10.914927768860354,550,555,610,612,2,11.121621621621612,0,0.833976833976834,-1,1,0,
260,12:30:00,20230208,578106878,555,-10.914927768860354,545.7,555,610,612,2,11.086538461538453,0,0.830769230769231,-1,1,0,
261,12:40:00,20230208,578106878,555,-10.914927768860354,545,555,610,612,2,11.051724137931025,0,0.827586206896552,-1,1,0,
262,12:50:00,20230208,578106878,555,-10.914927768860354,545,555,610,612,2,11.017175572519074,0,0.824427480916031,-1,1,0,
263,13:00:00,20230208,578106878,555,-10.914927768860354,545.1,555,610,612,2,10.982889733840294,0,0.8212927756654,-1,1,0,
264,13:10:00,20230208,578106878,555,-10.914927768860354,545.5,555,610,612,2,10.948863636363626,0,0.818181818181819,-1,1,0,
265,13:20:00,20230208,578106878,555,-10.914927768860354,545.95,555,610,612,2,10.915094339622632,0,0.815094339622642,-1,1,0,
266,13:30:00,20230208,578106878,555,-10.914927768860354,546,555,607,610,3,10.881578947368412,0,0.81203007518797,-1,1,0,
267,13:40:00,20230208,578106878,555,-10.914927768860354,546,555,598,610,12,10.852059925093624,0,0.808988764044944,-1,0,0,
268,13:50:00,20230208,578106878,555,-10.914927768860354,546,555,607.5,610,2.5,10.856343283582081,0,0.805970149253732,-1,1,0,
269,14:00:00,20230208,578106878,555,-10.914927768860354,546,555,605,607.5,2.5,10.825278810408914,0,0.802973977695168,-1,1,0,
270,14:10:00,20230208,578106878,555,-10.914927768860354,546,555,593.5,607.5,14,10.794444444444437,0,0.800000000000001,-1,0,0,
271,14:20:00,20230208,578106878,555,-10.914927768860354,546,555,607.5,614,6.5,10.80627306273062,0,0.797047970479706,-1,0,0,
272,14:30:00,20230208,578106878,555,-10.914927768860354,546,554.2,599.5,609,9.5,10.79044117647058,0,0.794117647058825,-1,0,1,
273,14:40:00,20230208,578106878,555,-10.914927768860354,546,551,598,605,7,10.785714285714278,0,0.791208791208793,-1,0,1,
274,14:50:00,20230208,578106878,548,-12.038523274478331,546,551.05,590,594.5,4.5,10.77189781021897,1,0.788321167883214,0,1,0,
275,15:00:00,20230208,578106878,550,-11.717495987158909,546.95,554.1,580.5,596.5,16,10.749090909090901,1,0.789090909090912,0,0,0,
276,09:30:00,20230209,578106878,537.5,-13.723916532905298,535.2,542.15,585,602,17,10.768115942028977,0,0.789855072463771,-1,-1,0,
277,09:40:00,20230209,578106878,537.5,-13.723916532905298,535.95,542,585,603,18,10.790613718411546,0,0.787003610108306,-1,-1,0,
278,09:50:00,20230209,578106878,540,-13.32263242375602,535.5,542.25,605,610,5,10.816546762589923,2,0.784172661870506,1,1,0,
279,10:00:00,20230209,578106878,543,-12.841091492776885,538.6,543.6,598,616,18,10.795698924731177,5,0.788530465949823,1,-1,0,
280,10:10:00,20230209,578106878,543,-12.841091492776885,539,544.75,598,616,18,10.821428571428566,0,0.803571428571431,-1,-1,0,
281,10:20:00,20230209,578106878,543,-12.841091492776885,539,545,598,616,18,10.846975088967966,0,0.800711743772244,-1,-1,0,
282,10:30:00,20230209,578106878,543,-12.841091492776885,539,545,598.5,605,6.5,10.87234042553191,0,0.797872340425534,-1,0,0,
283,10:40:00,20230209,578106878,543,-12.841091492776885,539,545,598,626.5,28.5,10.856890459363953,0,0.795053003533571,-1,-1,0,
284,10:50:00,20230209,578106878,543,-12.841091492776885,539,544.4,611,626,15,10.919014084507037,0,0.792253521126763,-1,0,0,
285,11:00:00,20230209,578106878,543,-12.841091492776885,539,545,612,620,8,10.933333333333328,0,0.789473684210529,-1,0,0,
286,11:10:00,20230209,578106878,543,-12.841091492776885,539,545,625,630,5,10.923076923076918,0,0.786713286713289,-1,1,0,
287,11:20:00,20230209,578106878,543,-12.841091492776885,539.2,545,625,630,5,10.902439024390238,0,0.783972125435542,-1,1,0,
288,11:30:00,20230209,578106878,543,-12.841091492776885,540,543.1,625,630,5,10.88194444444444,0,0.781250000000002,-1,1,0,
289,11:40:00,20230209,578106878,539.5,-13.402889245585875,539.7,542.7,625,630,5,10.861591695501724,4,0.77854671280277,1,1,-1,
290,11:50:00,20230209,578106878,539.5,-13.402889245585875,539,543,625,630,5,10.841379310344822,0,0.789655172413795,-1,1,0,
291,12:00:00,20230209,578106878,539.5,-13.402889245585875,539,543,624,630,6,10.821305841924392,0,0.786941580756016,-1,0,0,
292,12:10:00,20230209,578106878,539,-13.48314606741573,537.85,541.45,624,630,6,10.804794520547938,4,0.784246575342468,1,0,0,
293,12:20:00,20230209,578106878,539.5,-13.402889245585875,537.5,541,620.5,630,9.5,10.788395904436854,1,0.795221843003415,0,0,0,
294,12:30:00,20230209,578106878,539.5,-13.402889245585875,537.5,544,620,630,10,10.784013605442171,0,0.795918367346941,-1,0,0,
295,12:40:00,20230209,578106878,539.5,-13.402889245585875,537.9,543,611,630,19,10.781355932203384,0,0.793220338983053,-1,-1,0,
296,12:50:00,20230209,578106878,539.5,-13.402889245585875,538,543,615.5,630,14.5,10.809121621621616,0,0.790540540540543,-1,0,0,
297,13:00:00,20230209,578106878,539.5,-13.402889245585875,538,543,612,630,18,10.821548821548815,0,0.78787878787879,-1,-1,0,
298,13:10:00,20230209,578106878,539.5,-13.402889245585875,538,543,615,630,15,10.84563758389261,0,0.785234899328861,-1,0,0,
299,13:20:00,20230209,578106878,539.5,-13.402889245585875,538,543,622,630,8,10.859531772575243,0,0.782608695652176,-1,0,0,
300,13:30:00,20230209,578106878,539.5,-13.402889245585875,538,543,622,628.5,6.5,10.849999999999993,0,0.780000000000002,-1,0,0,
301,13:40:00,20230209,578106878,539.5,-13.402889245585875,538,543,622,628.5,6.5,10.835548172757468,0,0.777408637873756,-1,0,0,
302,13:50:00,20230209,578106878,539.5,-13.402889245585875,538,543,621.5,628.5,7,10.821192052980125,0,0.774834437086094,-1,0,0,
303,14:00:00,20230209,578106878,539.5,-13.402889245585875,538,541.05,620,628.5,8.5,10.8085808580858,0,0.772277227722774,-1,0,0,
304,14:10:00,20230209,578106878,539.5,-13.402889245585875,538,541,621,628.5,7.5,10.800986842105255,0,0.769736842105265,-1,0,0,
305,14:20:00,20230209,578106878,538,-13.643659711075443,537.5,540.25,620,628.5,8.5,10.790163934426221,1,0.7672131147541,0,0,0,
306,14:30:00,20230209,578106878,538,-13.643659711075443,536,538,615,628.5,13.5,10.782679738562084,0,0.767973856209152,-1,0,0,
307,14:40:00,20230209,578106878,536,-13.964686998394862,535.9,539.15,615,628.5,13.5,10.7915309446254,2,0.765472312703585,1,0,0,
308,14:50:00,20230209,578106878,536,-13.964686998394862,531.85,538.3,613,621.5,8.5,10.800324675324667,0,0.769480519480521,-1,0,0,
309,15:00:00,20230209,578106878,536,-13.964686998394862,530.15,536,613,628.5,15.5,10.792880258899668,0,0.766990291262138,-1,0,0,
