N-term, time, date, conId, Current Price, Changes in Price (%), Time Average Bid, Time Average Ask, Last Bid Price, Last Ask Price, Bid-Ask Spread, Average Bid-Ask Spread, Current Volume, Average Volume, Volume Condition, Bid-Ask Spread Condition, Last Traded Condition, Order
34,15:10:00,20230130,570640394,109.109375,0.04297994269340974,109.0859375,109.0859375,109.1015625,109.109375,0.0078125,0.0078125,14011,9236.17647058822,1,0,1,
35,15:20:00,20230130,570640394,109.09375,0.028653295128939826,109.09375,109.09375,109.0859375,109.09375,0.0078125,0.0078125,7690,9372.59999999998,0,0,0,
36,15:30:00,20230130,570640394,109.1171875,0.050143266475644696,109.09375,109.09375,109.109375,109.1171875,0.0078125,0.0078125,5017,9325.86111111109,0,0,1,
37,15:40:00,20230130,570640394,109.1171875,0.050143266475644696,109.109375,109.109375,109.1171875,109.125,0.0078125,0.0078125,2748,9209.40540540538,-1,0,1,
38,15:50:00,20230130,570640394,109.1171875,0.050143266475644696,109.125,109.125,109.1171875,109.125,0.0078125,0.0078125,4399,9039.36842105261,-1,0,-1,
39,09:30:00,20230131,570640394,109.1640625,0.09312320916905444,109.1484375,109.1484375,109.1640625,109.171875,0.0078125,0.0078125,13183,8920.38461538459,0,0,1,
40,09:40:00,20230131,570640394,109.171875,0.10028653295128939,109.1796875,109.1796875,109.171875,109.1796875,0.0078125,0.0078125,14465,9026.94999999998,1,0,-1,
41,09:50:00,20230131,570640394,109.2109375,0.1361031518624642,109.1640625,109.1640625,109.203125,109.2109375,0.0078125,0.0078125,12696,9159.58536585364,0,0,1,
42,10:00:00,20230131,570640394,109.2109375,0.1361031518624642,109.2109375,109.2109375,109.2109375,109.21875,0.0078125,0.0078125,10476,9243.7857142857,0,0,0,
43,10:10:00,20230131,570640394,109.2265625,0.1504297994269341,109.2109375,109.2109375,109.21875,109.2265625,0.0078125,0.0078125,7740,9272.4418604651,0,0,1,
44,10:20:00,20230131,570640394,109.2734375,0.19340974212034384,109.234375,109.234375,109.265625,109.2734375,0.0078125,0.0078125,10367,9237.61363636362,0,0,1,
45,10:30:00,20230131,570640394,109.2578125,0.17908309455587393,109.2578125,109.2578125,109.25,109.2578125,0.0078125,0.0078125,6670,9262.7111111111,0,0,0,
46,10:40:00,20230131,570640394,109.25,0.17191977077363896,109.2421875,109.2421875,109.2421875,109.25,0.0078125,0.0078125,4746,9206.34782608695,0,0,1,
47,10:50:00,20230131,570640394,109.265625,0.18624641833810887,109.2578125,109.2578125,109.2578125,109.265625,0.0078125,0.0078125,8743,9111.44680851063,0,0,1,
48,11:00:00,20230131,570640394,109.234375,0.15759312320916904,109.234375,109.234375,109.2265625,109.234375,0.0078125,0.0078125,12829,9103.77083333332,0,0,0,
49,11:10:00,20230131,570640394,109.2109375,0.1361031518624642,109.2109375,109.2109375,109.203125,109.2109375,0.0078125,0.0078125,7063,9179.79591836734,0,0,0,
50,11:20:00,20230131,570640394,109.1953125,0.12177650429799428,109.203125,109.203125,109.1953125,109.203125,0.0078125,0.0078125,4191,9137.45999999999,-1,0,-1,
51,11:30:00,20230131,570640394,109.2109375,0.1361031518624642,109.1953125,109.1953125,109.2109375,109.21875,0.0078125,0.0078125,6434,9040.47058823528,0,0,1,
52,11:40:00,20230131,570640394,109.25,0.17191977077363896,109.2265625,109.2265625,109.2421875,109.25,0.0078125,0.0078125,8723,8990.34615384614,0,0,1,
53,11:50:00,20230131,570640394,109.2265625,0.1504297994269341,109.234375,109.234375,109.21875,109.2265625,0.0078125,0.0078125,7200,8985.30188679244,0,0,-1,
54,12:00:00,20230131,570640394,109.2265625,0.1504297994269341,109.21875,109.21875,109.2265625,109.234375,0.0078125,0.0078125,5613,8952.24074074073,0,0,1,
55,12:10:00,20230131,570640394,109.2421875,0.16475644699140402,109.234375,109.234375,109.234375,109.2421875,0.0078125,0.0078125,7398,8891.52727272726,0,0,1,
56,12:20:00,20230131,570640394,109.2265625,0.1504297994269341,109.234375,109.234375,109.2265625,109.234375,0.0078125,0.0078125,6504,8864.85714285713,0,0,-1,
57,12:30:00,20230131,570640394,109.2265625,0.1504297994269341,109.2265625,109.2265625,109.2265625,109.234375,0.0078125,0.0078125,6261,8823.43859649122,0,0,0,
58,12:40:00,20230131,570640394,109.2265625,0.1504297994269341,109.2265625,109.2265625,109.21875,109.2265625,0.0078125,0.0078125,3364,8779.25862068965,-1,0,0,
59,12:50:00,20230131,570640394,109.25,0.17191977077363896,109.2265625,109.2265625,109.2421875,109.25,0.0078125,0.0078125,12042,8687.47457627118,0,0,1,
60,13:00:00,20230131,570640394,109.2578125,0.17908309455587393,109.25,109.25,109.25,109.2578125,0.0078125,0.0078125,12814,8743.38333333333,0,0,1,
61,13:10:00,20230131,570640394,109.2734375,0.19340974212034384,109.265625,109.265625,109.2734375,109.28125,0.0078125,0.0078125,6904,8810.11475409836,0,0,1,
62,13:20:00,20230131,570640394,109.28125,0.20057306590257878,109.28125,109.28125,109.2734375,109.28125,0.0078125,0.0078125,9775,8779.37096774194,0,0,0,
63,13:30:00,20230131,570640394,109.296875,0.21489971346704873,109.2890625,109.2890625,109.2890625,109.296875,0.0078125,0.0078125,5857,8795.17460317461,0,0,1,
64,13:40:00,20230131,570640394,109.2890625,0.20773638968481375,109.296875,109.296875,109.2890625,109.296875,0.0078125,0.0078125,5657,8749.26562500001,0,0,-1,
65,13:50:00,20230131,570640394,109.265625,0.18624641833810887,109.265625,109.265625,109.2578125,109.265625,0.0078125,0.0078125,43825,8701.69230769232,1,0,0,
66,14:00:00,20230131,570640394,109.265625,0.18624641833810887,109.25,109.25,109.2578125,109.265625,0.0078125,0.0078125,29004,9233.86363636365,1,0,1,
67,14:10:00,20230131,570640394,109.2578125,0.17908309455587393,109.265625,109.265625,109.2578125,109.265625,0.0078125,0.0078125,12570,9528.94029850748,0,0,-1,
68,14:20:00,20230131,570640394,109.265625,0.18624641833810887,109.2578125,109.2578125,109.265625,109.2734375,0.0078125,0.0078125,19702,9573.6617647059,1,0,1,
69,14:30:00,20230131,570640394,109.296875,0.21489971346704873,109.28125,109.28125,109.2890625,109.296875,0.0078125,0.0078125,22996,9720.44927536234,1,0,1,
70,14:40:00,20230131,570640394,109.3046875,0.2220630372492837,109.2890625,109.2890625,109.296875,109.3046875,0.0078125,0.0078125,37094,9910.10000000002,1,0,1,
71,14:50:00,20230131,570640394,109.453125,0.35816618911174786,109.34375,109.34375,109.453125,109.4609375,0.0078125,0.0078125,174212,10292.9718309859,1,0,1,
72,15:00:00,20230131,570640394,109.3125,0.2292263610315186,109.34375,109.34375,109.3125,109.3203125,0.0078125,0.0078125,73569,12569.625,1,0,-1,
73,15:10:00,20230131,570640394,109.359375,0.2722063037249284,109.3515625,109.3515625,109.359375,109.3671875,0.0078125,0.0078125,20081,13405.2328767123,0,0,1,
74,15:20:00,20230131,570640394,109.3671875,0.2793696275071633,109.3515625,109.3515625,109.359375,109.3671875,0.0078125,0.0078125,9126,13495.4459459459,0,0,1,
75,15:30:00,20230131,570640394,109.3515625,0.26504297994269344,109.3515625,109.3515625,109.34375,109.3515625,0.0078125,0.0078125,7996,13437.1866666666,0,0,0,
76,15:40:00,20230131,570640394,109.3515625,0.26504297994269344,109.34375,109.34375,109.3515625,109.359375,0.0078125,0.0078125,5593,13365.5921052631,-1,0,1,
77,15:50:00,20230131,570640394,109.3359375,0.2507163323782235,109.3359375,109.3359375,109.3359375,109.34375,0.0078125,0.0078125,4451,13264.6493506493,-1,0,0,
78,09:30:00,20230201,570640394,109.3515625,0.26504297994269344,109.3671875,109.3671875,109.3515625,109.359375,0.0078125,0.0078125,13568,13151.6538461538,0,0,-1,
79,09:40:00,20230201,570640394,109.4296875,0.336676217765043,109.3828125,109.3828125,109.421875,109.4296875,0.0078125,0.0078125,14129,13156.9240506329,0,0,1,
80,09:50:00,20230201,570640394,109.3828125,0.29369627507163326,109.40625,109.40625,109.3828125,109.390625,0.0078125,0.0078125,12098,13169.075,0,0,-1,
81,10:00:00,20230201,570640394,109.375,0.28653295128939826,109.3828125,109.3828125,109.3671875,109.375,0.0078125,0.0078125,14154,13155.8518518519,0,0,-1,
82,10:10:00,20230201,570640394,109.3984375,0.30802292263610315,109.3828125,109.3828125,109.390625,109.3984375,0.0078125,0.0078125,10438,13168.024390244,0,0,1,
83,10:20:00,20230201,570640394,109.4140625,0.3223495702005731,109.40625,109.40625,109.4140625,109.421875,0.0078125,0.0078125,8342,13135.1325301206,0,0,1,
84,10:30:00,20230201,570640394,109.3984375,0.30802292263610315,109.40625,109.40625,109.3984375,109.40625,0.0078125,0.0078125,5187,13078.0714285715,-1,0,-1,
85,10:40:00,20230201,570640394,109.40625,0.3151862464183381,109.40625,109.40625,109.3984375,109.40625,0.0078125,0.0078125,5397,12985.2352941177,-1,0,0,
86,10:50:00,20230201,570640394,109.4453125,0.3510028653295129,109.4140625,109.4140625,109.4375,109.4453125,0.0078125,0.0078125,10877,12897.0000000001,0,0,1,
87,11:00:00,20230201,570640394,109.453125,0.35816618911174786,109.4453125,109.4453125,109.4453125,109.453125,0.0078125,0.0078125,15253,12873.7816091955,0,0,1,
88,11:10:00,20230201,570640394,109.453125,0.35816618911174786,109.4453125,109.4453125,109.4453125,109.453125,0.0078125,0.0078125,7400,12900.8181818183,0,0,1,
89,11:20:00,20230201,570640394,109.4375,0.3438395415472779,109.4453125,109.4453125,109.4296875,109.4375,0.0078125,0.0078125,11464,12839.0112359552,0,0,-1,
90,11:30:00,20230201,570640394,109.4375,0.3438395415472779,109.4375,109.4375,109.4375,109.4453125,0.0078125,0.0078125,10685,12823.7333333335,0,0,0,
91,11:40:00,20230201,570640394,109.4921875,0.3939828080229226,109.453125,109.453125,109.484375,109.4921875,0.0078125,0.0078125,14524,12800.2307692309,0,0,1,
92,11:50:00,20230201,570640394,109.4921875,0.3939828080229226,109.484375,109.484375,109.484375,109.4921875,0.0078125,0.0078125,8434,12818.9673913045,0,0,1,
93,12:00:00,20230201,570640394,109.484375,0.3868194842406877,109.4765625,109.4765625,109.4765625,109.484375,0.0078125,0.0078125,9633,12771.8172043012,0,0,1,
94,12:10:00,20230201,570640394,109.4453125,0.3510028653295129,109.4609375,109.4609375,109.4453125,109.453125,0.0078125,0.0078125,7769,12738.425531915,0,0,-1,
95,12:20:00,20230201,570640394,109.4375,0.3438395415472779,109.4375,109.4375,109.4296875,109.4375,0.0078125,0.0078125,6217,12686.1157894738,-1,0,0,
96,12:30:00,20230201,570640394,109.4140625,0.3223495702005731,109.421875,109.421875,109.4140625,109.421875,0.0078125,0.0078125,7025,12618.7291666668,0,0,-1,
97,12:40:00,20230201,570640394,109.4140625,0.3223495702005731,109.4140625,109.4140625,109.4140625,109.421875,0.0078125,0.0078125,12900,12561.0618556702,0,0,0,
98,12:50:00,20230201,570640394,109.375,0.28653295128939826,109.390625,109.390625,109.3671875,109.390625,0.0234375,0.0078125,12259,12564.5204081634,0,-1,-1,
99,13:00:00,20230201,570640394,109.3671875,0.2793696275071633,109.296875,109.296875,109.359375,109.3671875,0.0078125,0.007970328282828284,52397,12561.4343434345,1,0,1,
100,13:10:00,20230201,570640394,109.3359375,0.2507163323782235,109.359375,109.359375,109.3359375,109.34375,0.0078125,0.007968750000000002,18169,12959.7900000002,0,0,-1,
101,13:20:00,20230201,570640394,109.3515625,0.26504297994269344,109.34375,109.34375,109.3515625,109.359375,0.0078125,0.007967202970297032,11605,13011.3663366339,0,0,1,
102,13:30:00,20230201,570640394,109.3984375,0.30802292263610315,109.328125,109.328125,109.3984375,109.40625,0.0078125,0.007965686274509805,42614,12997.5784313728,1,0,1,
103,13:40:00,20230201,570640394,109.7578125,0.6375358166189111,109.6640625,109.6640625,109.75,109.7578125,0.0078125,0.007964199029126215,110138,13285.1165048546,1,0,1,
104,13:50:00,20230201,570640394,109.875,0.7449856733524355,109.84375,109.84375,109.875,109.8828125,0.0078125,0.007962740384615386,55276,14216.3942307695,1,0,1,
105,14:00:00,20230201,570640394,109.8046875,0.680515759312321,109.8359375,109.8359375,109.8046875,109.8125,0.0078125,0.007961309523809525,48810,14607.4380952384,1,0,-1,
106,14:10:00,20230201,570640394,109.84375,0.7163323782234957,109.8125,109.8125,109.84375,109.8515625,0.0078125,0.00795990566037736,18165,14930.1037735852,0,0,1,
107,14:20:00,20230201,570640394,109.953125,0.8166189111747851,109.890625,109.890625,109.9453125,109.953125,0.0078125,0.007958528037383178,28184,14960.3364485984,1,0,1,
108,14:30:00,20230201,570640394,109.8828125,0.7521489971346704,109.890625,109.890625,109.875,109.8828125,0.0078125,0.007957175925925927,22760,15082.777777778,1,0,-1,
109,14:40:00,20230201,570640394,109.953125,0.8166189111747851,109.9140625,109.9140625,109.953125,109.9609375,0.0078125,0.007955848623853212,20253,15153.2110091745,0,0,1,
110,14:50:00,20230201,570640394,109.9296875,0.7951289398280803,109.921875,109.921875,109.9296875,109.9375,0.0078125,0.007954545454545455,24152,15199.5727272729,1,0,1,
111,15:00:00,20230201,570640394,109.9140625,0.7808022922636103,109.90625,109.90625,109.90625,109.9140625,0.0078125,0.007953265765765766,9677,15280.2252252254,0,0,1,
112,15:10:00,20230201,570640394,109.8515625,0.7234957020057307,109.890625,109.890625,109.84375,109.8515625,0.0078125,0.007952008928571428,12739,15230.1964285716,0,0,-1,
113,15:20:00,20230201,570640394,109.8125,0.6876790830945558,109.8359375,109.8359375,109.8125,109.8203125,0.0078125,0.007950774336283186,6783,15208.150442478,-1,0,-1,
114,15:30:00,20230201,570640394,109.859375,0.7306590257879656,109.8203125,109.8203125,109.8515625,109.859375,0.0078125,0.007949561403508772,8314,15134.2456140352,0,0,1,
115,15:40:00,20230201,570640394,109.8828125,0.7521489971346704,109.859375,109.859375,109.875,109.8828125,0.0078125,0.00794836956521739,7732,15074.9391304349,0,0,1,
116,15:50:00,20230201,570640394,109.78125,0.6590257879656161,109.828125,109.828125,109.78125,109.7890625,0.0078125,0.007947198275862068,9952,15011.6379310346,0,0,-1,
117,09:30:00,20230202,570640394,110.0546875,0.9097421203438396,110.015625,110.015625,110.046875,110.0546875,0.0078125,0.007946047008547008,18796,14968.3931623933,0,0,1,
118,09:40:00,20230202,570640394,110.0859375,0.9383954154727793,110.0703125,110.0703125,110.078125,110.0859375,0.0078125,0.007944915254237288,18963,15000.8305084747,0,0,1,
119,09:50:00,20230202,570640394,110.140625,0.9885386819484241,110.109375,110.109375,110.140625,110.1484375,0.0078125,0.007943802521008403,14792,15034.1260504203,0,0,1,
120,10:00:00,20230202,570640394,110.15625,1.002865329512894,110.1328125,110.1328125,110.15625,110.1640625,0.0078125,0.007942708333333333,17339,15032.1083333335,0,0,1,
121,10:10:00,20230202,570640394,110.1328125,0.9813753581661891,110.140625,110.140625,110.1328125,110.140625,0.0078125,0.007941632231404958,12174,15051.1735537192,0,0,-1,
122,10:20:00,20230202,570640394,110.109375,0.9598853868194842,110.1171875,110.1171875,110.1015625,110.109375,0.0078125,0.007940573770491802,9820,15027.5901639346,0,0,-1,
123,10:30:00,20230202,570640394,110.0625,0.9169054441260744,110.0859375,110.0859375,110.0625,110.0703125,0.0078125,0.0079395325203252,19702,14985.2520325205,0,0,-1,
124,10:40:00,20230202,570640394,110.046875,0.9025787965616046,110.0546875,110.0546875,110.0390625,110.046875,0.0078125,0.007938508064516125,6348,15023.2903225808,-1,0,-1,
125,10:50:00,20230202,570640394,110.0390625,0.8954154727793696,110.046875,110.046875,110.0390625,110.046875,0.0078125,0.007937499999999997,11572,14953.8880000002,0,0,-1,
126,11:00:00,20230202,570640394,110.0546875,0.9097421203438396,110.046875,110.046875,110.046875,110.0546875,0.0078125,0.007936507936507933,6953,14927.0476190478,-1,0,1,
127,11:10:00,20230202,570640394,110.0703125,0.9240687679083095,110.0546875,110.0546875,110.0625,110.0703125,0.0078125,0.007935531496062988,8567,14864.2598425199,0,0,1,
128,11:20:00,20230202,570640394,110.09375,0.9455587392550143,110.0703125,110.0703125,110.0859375,110.09375,0.0078125,0.007934570312499997,8213,14815.0625000002,0,0,1,
129,11:30:00,20230202,570640394,110.0234375,0.8810888252148997,110.0625,110.0625,110.0234375,110.03125,0.0078125,0.007933624031007749,7702,14763.8837209304,0,0,-1,
130,11:40:00,20230202,570640394,109.9921875,0.8524355300859598,110.0078125,110.0078125,109.984375,109.9921875,0.0078125,0.007932692307692304,8730,14709.5615384617,0,0,-1,
131,11:50:00,20230202,570640394,109.953125,0.8166189111747851,109.984375,109.984375,109.9453125,109.953125,0.0078125,0.0079317748091603,10514,14663.9160305345,0,0,-1,
132,12:00:00,20230202,570640394,109.9609375,0.82378223495702,109.9609375,109.9609375,109.9609375,109.96875,0.0078125,0.007930871212121207,7831,14632.4772727274,0,0,0,
133,12:10:00,20230202,570640394,109.96875,0.830945558739255,109.9609375,109.9609375,109.9609375,109.96875,0.0078125,0.007929981203007514,5623,14581.3383458648,-1,0,1,
134,12:20:00,20230202,570640394,109.9375,0.8022922636103151,109.9609375,109.9609375,109.9375,109.9453125,0.0078125,0.007929104477611935,5866,14514.485074627,-1,0,-1,
135,12:30:00,20230202,570640394,109.9296875,0.7951289398280803,109.9375,109.9375,109.921875,109.9296875,0.0078125,0.007928240740740736,14739,14450.4222222224,0,0,-1,
136,12:40:00,20230202,570640394,109.8984375,0.7664756446991404,109.90625,109.90625,109.8984375,109.90625,0.0078125,0.007927389705882347,12219,14452.5441176472,0,0,-1,
137,12:50:00,20230202,570640394,109.9453125,0.8094555873925501,109.921875,109.921875,109.9453125,109.953125,0.0078125,0.007926551094890506,7645,14436.2408759125,0,0,1,
138,13:00:00,20230202,570640394,109.96875,0.830945558739255,109.9375,109.9375,109.9609375,109.96875,0.0078125,0.007925724637681155,7599,14387.0289855073,0,0,1,
139,13:10:00,20230202,570640394,109.9453125,0.8094555873925501,109.9453125,109.9453125,109.9375,109.9453125,0.0078125,0.007924910071942442,5582,14338.1942446044,-1,0,0,
140,13:20:00,20230202,570640394,109.9453125,0.8094555873925501,109.9453125,109.9453125,109.9453125,109.953125,0.0078125,0.007924107142857139,4518,14275.6500000001,-1,0,0,
141,13:30:00,20230202,570640394,109.9453125,0.8094555873925501,109.9375,109.9375,109.9453125,109.953125,0.0078125,0.007923315602836874,5824,14206.4468085107,-1,0,1,
142,13:40:00,20230202,570640394,109.921875,0.7879656160458453,109.9375,109.9375,109.9140625,109.921875,0.0078125,0.0079225352112676,9815,14147.4154929578,0,0,-1,
143,13:50:00,20230202,570640394,109.9453125,0.8094555873925501,109.9375,109.9375,109.9375,109.9453125,0.0078125,0.00792176573426573,20007,14117.1188811189,0,0,1,
144,14:00:00,20230202,570640394,109.9453125,0.8094555873925501,109.9296875,109.9296875,109.9375,109.9453125,0.0078125,0.00792100694444444,14006,14158.0208333334,0,0,1,
145,14:10:00,20230202,570640394,109.9296875,0.7951289398280803,109.9296875,109.9296875,109.9296875,109.9375,0.0078125,0.007920258620689652,5875,14156.9724137932,-1,0,0,
146,14:20:00,20230202,570640394,109.921875,0.7879656160458453,109.9296875,109.9296875,109.921875,109.9296875,0.0078125,0.007919520547945202,8982,14100.2465753426,0,0,-1,
147,14:30:00,20230202,570640394,109.9140625,0.7808022922636103,109.90625,109.90625,109.90625,109.9140625,0.0078125,0.0079187925170068,12539,14065.4285714287,0,0,1,
148,14:40:00,20230202,570640394,109.875,0.7449856733524355,109.890625,109.890625,109.875,109.8828125,0.0078125,0.007918074324324322,6669,14055.114864865,-1,0,-1,
149,14:50:00,20230202,570640394,109.875,0.7449856733524355,109.8671875,109.8671875,109.875,109.8828125,0.0078125,0.007917365771812079,17213,14005.5436241612,0,0,1,
150,15:00:00,20230202,570640394,109.953125,0.8166189111747851,109.921875,109.921875,109.953125,109.9609375,0.0078125,0.007916666666666664,17311,14026.9266666668,0,0,1,
151,15:10:00,20230202,570640394,109.9296875,0.7951289398280803,109.9375,109.9375,109.9296875,109.9375,0.0078125,0.00791597682119205,6459,14048.6754966889,-1,0,-1,
152,15:20:00,20230202,570640394,109.890625,0.7593123209169055,109.9140625,109.9140625,109.890625,109.8984375,0.0078125,0.007915296052631575,5232,13998.7434210528,-1,0,-1,
153,15:30:00,20230202,570640394,109.8984375,0.7664756446991404,109.890625,109.890625,109.890625,109.8984375,0.0078125,0.007914624183006532,4572,13941.4444444446,-1,0,1,
154,15:40:00,20230202,570640394,109.890625,0.7593123209169055,109.8984375,109.8984375,109.8828125,109.890625,0.0078125,0.007913961038961036,4324,13880.603896104,-1,0,-1,
155,15:50:00,20230202,570640394,109.90625,0.7736389684813754,109.890625,109.890625,109.8984375,109.90625,0.0078125,0.0079133064516129,5297,13818.9483870969,-1,0,1,
156,09:30:00,20230203,570640394,109.1640625,0.09312320916905444,109.1328125,109.140625,109.1640625,109.171875,0.0078125,0.007912660256410253,29127,13764.3205128206,1,0,1,
157,09:40:00,20230203,570640394,109.2109375,0.1361031518624642,109.1796875,109.1875,109.2109375,109.21875,0.0078125,0.007912022292993627,21990,13862.1719745224,1,0,1,
158,09:50:00,20230203,570640394,109.2109375,0.1361031518624642,109.203125,109.2109375,109.203125,109.2109375,0.0078125,0.007911392405063288,17091,13913.6139240507,0,0,0,
159,10:00:00,20230203,570640394,109.2265625,0.1504297994269341,109.1875,109.1953125,109.2265625,109.234375,0.0078125,0.007910770440251569,24877,13933.5974842768,1,0,1,
160,10:10:00,20230203,570640394,109.171875,0.10028653295128939,109.203125,109.2109375,109.1640625,109.171875,0.0078125,0.007910156249999998,16094,14001.9937500001,0,0,-1,
161,10:20:00,20230203,570640394,109.1640625,0.09312320916905444,109.171875,109.1796875,109.15625,109.1640625,0.0078125,0.00790954968944099,9490,14014.9875776399,0,0,-1,
162,10:30:00,20230203,570640394,109.1640625,0.09312320916905444,109.1640625,109.171875,109.1640625,109.171875,0.0078125,0.007908950617283948,10339,13987.0555555557,0,0,0,
163,10:40:00,20230203,570640394,109.2109375,0.1361031518624642,109.203125,109.2109375,109.203125,109.2109375,0.0078125,0.007908358895705517,11164,13964.6748466259,0,0,0,
