N-term, time, date, conId, Current Price, Changes in Price (%), Time Average Bid, Time Average Ask, Last Bid Price, Last Ask Price, Bid-Ask Spread, Average Bid-Ask Spread, Current Volume, Average Volume, Volume Condition, Bid-Ask Spread Condition, Last Traded Condition, Order
20,12:50:00,20230130,570640399,102.74609375,0.01520970379101867,102.74609375,102.74609375,102.74609375,102.75,0.00390625,0.00390625,1630,3144.69999999999,0,0,0,
21,13:00:00,20230130,570640399,102.7421875,0.011407277843264002,102.74609375,102.74609375,102.7421875,102.74609375,0.00390625,0.00390625,1279,3072.57142857142,-1,0,-1,
22,13:10:00,20230130,570640399,102.7421875,0.011407277843264002,102.74609375,102.74609375,102.7421875,102.74609375,0.00390625,0.00390625,2929,2991.04545454545,0,0,-1,
23,13:20:00,20230130,570640399,102.73828125,0.007604851895509335,102.73828125,102.73828125,102.734375,102.73828125,0.00390625,0.00390625,3570,2988.34782608695,0,0,0,
24,13:30:00,20230130,570640399,102.73828125,0.007604851895509335,102.73828125,102.73828125,102.73828125,102.7421875,0.00390625,0.00390625,3479,3012.58333333333,0,0,0,
25,13:40:00,20230130,570640399,102.73828125,0.007604851895509335,102.73828125,102.73828125,102.734375,102.73828125,0.00390625,0.00390625,5113,3031.24,1,0,0,
26,13:50:00,20230130,570640399,102.734375,0.0038024259477546676,102.734375,102.734375,102.73046875,102.734375,0.00390625,0.00390625,9282,3111.30769230769,1,0,0,
27,14:00:00,20230130,570640399,102.73046875,0,102.734375,102.734375,102.73046875,102.734375,0.00390625,0.00390625,7927,3339.85185185185,1,0,-1,
28,14:10:00,20230130,570640399,102.73828125,0.007604851895509335,102.734375,102.734375,102.73828125,102.7421875,0.00390625,0.00390625,2611,3503.67857142857,0,0,1,
29,14:20:00,20230130,570640399,102.7421875,0.011407277843264002,102.73828125,102.73828125,102.7421875,102.74609375,0.00390625,0.00390625,5247,3472.89655172414,1,0,1,
30,14:30:00,20230130,570640399,102.7421875,0.011407277843264002,102.73828125,102.73828125,102.73828125,102.7421875,0.00390625,0.00390625,4414,3532.03333333334,0,0,1,
31,14:40:00,20230130,570640399,102.74609375,0.01520970379101867,102.74609375,102.74609375,102.74609375,102.75,0.00390625,0.00390625,6291,3560.48387096775,1,0,0,
32,14:50:00,20230130,570640399,102.74609375,0.01520970379101867,102.74609375,102.74609375,102.7421875,102.74609375,0.00390625,0.00390625,4362,3645.81250000001,0,0,0,
33,15:00:00,20230130,570640399,102.75390625,0.022814555686528005,102.75,102.75,102.75390625,102.7578125,0.00390625,0.00390625,7945,3667.51515151516,1,0,1,
34,15:10:00,20230130,570640399,102.76953125,0.038024259477546674,102.7578125,102.7578125,102.76953125,102.7734375,0.00390625,0.00390625,10237,3793.32352941177,1,0,1,
35,15:20:00,20230130,570640399,102.76953125,0.038024259477546674,102.765625,102.765625,102.765625,102.76953125,0.00390625,0.00390625,5725,3977.42857142858,0,0,1,
36,15:30:00,20230130,570640399,102.7734375,0.04182668542530134,102.76953125,102.76953125,102.7734375,102.77734375,0.00390625,0.00390625,2518,4025.97222222223,0,0,1,
37,15:40:00,20230130,570640399,102.77734375,0.04562911137305601,102.7734375,102.7734375,102.7734375,102.78125,0.0078125,0.00390625,4366,3985.21621621622,0,-1,1,
38,15:50:00,20230130,570640399,102.7734375,0.04182668542530134,102.77734375,102.77734375,102.7734375,102.77734375,0.00390625,0.004009046052631579,4072,3995.23684210527,0,0,-1,
39,09:30:00,20230131,570640399,102.79296875,0.06083881516407468,102.7890625,102.7890625,102.79296875,102.796875,0.00390625,0.004006410256410256,7789,3997.20512820514,1,0,1,
40,09:40:00,20230131,570640399,102.79296875,0.06083881516407468,102.80078125,102.80078125,102.79296875,102.796875,0.00390625,0.00400390625,5440,4092.00000000001,0,0,-1,
41,09:50:00,20230131,570640399,102.80859375,0.07604851895509335,102.79296875,102.79296875,102.8046875,102.80859375,0.00390625,0.004001524390243902,5709,4124.8780487805,0,0,1,
42,10:00:00,20230131,570640399,102.8046875,0.07224609300733868,102.8046875,102.8046875,102.8046875,102.80859375,0.00390625,0.003999255952380951,5294,4162.59523809525,0,0,0,
43,10:10:00,20230131,570640399,102.80859375,0.07604851895509335,102.80078125,102.80078125,102.8046875,102.80859375,0.00390625,0.003997093023255812,7136,4188.9069767442,1,0,1,
44,10:20:00,20230131,570640399,102.82421875,0.09125822274611202,102.8125,102.8125,102.82421875,102.828125,0.00390625,0.003995028409090907,6963,4255.88636363638,1,0,1,
45,10:30:00,20230131,570640399,102.81640625,0.08365337085060268,102.81640625,102.81640625,102.81640625,102.8203125,0.00390625,0.0039930555555555535,4313,4316.04444444446,0,0,0,
46,10:40:00,20230131,570640399,102.81640625,0.08365337085060268,102.8125,102.8125,102.81640625,102.8203125,0.00390625,0.003991168478260867,1791,4315.97826086958,-1,0,1,
47,10:50:00,20230131,570640399,102.8203125,0.08745579679835735,102.8203125,102.8203125,102.8203125,102.82421875,0.00390625,0.0039893617021276575,2686,4262.25531914895,0,0,0,
48,11:00:00,20230131,570640399,102.8203125,0.08745579679835735,102.81640625,102.81640625,102.81640625,102.82421875,0.0078125,0.003987630208333331,6753,4229.41666666668,1,-1,1,
49,11:10:00,20230131,570640399,102.8125,0.07985094490284801,102.8125,102.8125,102.8125,102.81640625,0.00390625,0.004065688775510202,2388,4280.91836734695,0,0,0,
50,11:20:00,20230131,570640399,102.80859375,0.07604851895509335,102.80859375,102.80859375,102.8046875,102.80859375,0.00390625,0.0040624999999999975,3772,4243.06000000001,0,0,0,
51,11:30:00,20230131,570640399,102.8125,0.07985094490284801,102.80859375,102.80859375,102.8125,102.81640625,0.00390625,0.004059436274509802,3308,4233.82352941178,0,0,1,
52,11:40:00,20230131,570640399,102.82421875,0.09125822274611202,102.81640625,102.81640625,102.82421875,102.828125,0.00390625,0.004056490384615382,4110,4216.01923076925,0,0,1,
53,11:50:00,20230131,570640399,102.8125,0.07985094490284801,102.81640625,102.81640625,102.80859375,102.8125,0.00390625,0.004053655660377356,7226,4214.01886792455,1,0,-1,
54,12:00:00,20230131,570640399,102.80859375,0.07604851895509335,102.80859375,102.80859375,102.80859375,102.8125,0.00390625,0.004050925925925924,5176,4269.79629629632,0,0,0,
55,12:10:00,20230131,570640399,102.80859375,0.07604851895509335,102.80859375,102.80859375,102.80859375,102.8125,0.00390625,0.004048295454545452,5296,4286.27272727275,0,0,0,
56,12:20:00,20230131,570640399,102.8046875,0.07224609300733868,102.80859375,102.80859375,102.8046875,102.80859375,0.00390625,0.0040457589285714255,4506,4304.30357142859,0,0,-1,
57,12:30:00,20230131,570640399,102.8046875,0.07224609300733868,102.8046875,102.8046875,102.8046875,102.80859375,0.00390625,0.004043311403508769,1769,4307.84210526318,-1,0,0,
58,12:40:00,20230131,570640399,102.80078125,0.068443667059584,102.8046875,102.8046875,102.80078125,102.8046875,0.00390625,0.004040948275862066,7910,4264.06896551726,1,0,-1,
59,12:50:00,20230131,570640399,102.8125,0.07985094490284801,102.8046875,102.8046875,102.80859375,102.8125,0.00390625,0.004038665254237285,2929,4325.86440677968,0,0,1,
60,13:00:00,20230131,570640399,102.8203125,0.08745579679835735,102.81640625,102.81640625,102.81640625,102.8203125,0.00390625,0.00403645833333333,4665,4302.58333333335,0,0,1,
61,13:10:00,20230131,570640399,102.828125,0.09506064869386668,102.8203125,102.8203125,102.82421875,102.828125,0.00390625,0.0040343237704918,4554,4308.52459016395,0,0,1,
62,13:20:00,20230131,570640399,102.83203125,0.09886307464162135,102.83203125,102.83203125,102.83203125,102.8359375,0.00390625,0.0040322580645161255,5047,4312.48387096776,0,0,0,
63,13:30:00,20230131,570640399,102.83984375,0.10646792653713069,102.8359375,102.8359375,102.8359375,102.83984375,0.00390625,0.004030257936507933,3092,4324.14285714288,0,0,1,
64,13:40:00,20230131,570640399,102.83203125,0.09886307464162135,102.8359375,102.8359375,102.83203125,102.8359375,0.00390625,0.0040283203124999965,5071,4304.89062500002,0,0,-1,
65,13:50:00,20230131,570640399,102.828125,0.09506064869386668,102.82421875,102.82421875,102.828125,102.83203125,0.00390625,0.004026442307692304,20490,4316.67692307694,1,0,1,
66,14:00:00,20230131,570640399,102.828125,0.09506064869386668,102.828125,102.828125,102.82421875,102.828125,0.00390625,0.0040246212121212085,7998,4561.72727272729,1,0,0,
67,14:10:00,20230131,570640399,102.82421875,0.09125822274611202,102.828125,102.828125,102.8203125,102.82421875,0.00390625,0.004022854477611937,7107,4613.01492537315,1,0,-1,
68,14:20:00,20230131,570640399,102.828125,0.09506064869386668,102.82421875,102.82421875,102.82421875,102.828125,0.00390625,0.00402113970588235,6342,4649.6911764706,0,0,1,
69,14:30:00,20230131,570640399,102.8359375,0.10266550058937603,102.828125,102.828125,102.83203125,102.8359375,0.00390625,0.0040194746376811565,6346,4674.21739130436,0,0,1,
70,14:40:00,20230131,570640399,102.84375,0.11027035248488537,102.8359375,102.8359375,102.83984375,102.84375,0.00390625,0.00401785714285714,6174,4698.10000000001,0,0,1,
71,14:50:00,20230131,570640399,102.8828125,0.14829461196243204,102.8515625,102.8515625,102.87890625,102.8828125,0.00390625,0.004016285211267603,60773,4718.88732394367,1,0,1,
72,15:00:00,20230131,570640399,102.8359375,0.10266550058937603,102.84375,102.84375,102.83203125,102.8359375,0.00390625,0.0040147569444444415,34839,5497.41666666667,1,0,-1,
73,15:10:00,20230131,570640399,102.84765625,0.11407277843264003,102.84375,102.84375,102.84765625,102.8515625,0.00390625,0.0040132705479452024,10439,5899.35616438356,1,0,1,
74,15:20:00,20230131,570640399,102.84765625,0.11407277843264003,102.84375,102.84375,102.84765625,102.8515625,0.00390625,0.0040118243243243215,5568,5960.7027027027,0,0,1,
75,15:30:00,20230131,570640399,102.84765625,0.11407277843264003,102.84375,102.84375,102.84375,102.84765625,0.00390625,0.004010416666666664,3477,5955.46666666666,0,0,1,
76,15:40:00,20230131,570640399,102.84375,0.11027035248488537,102.84375,102.84375,102.84375,102.84765625,0.00390625,0.004009046052631576,1543,5922.85526315789,-1,0,0,
77,15:50:00,20230131,570640399,102.84765625,0.11407277843264003,102.84375,102.84375,102.84765625,102.8515625,0.00390625,0.0040077110389610355,3753,5865.97402597402,0,0,1,
78,09:30:00,20230201,570640399,102.828125,0.09506064869386668,102.828125,102.828125,102.82421875,102.828125,0.00390625,0.004006410256410253,10287,5838.88461538461,1,0,0,
79,09:40:00,20230201,570640399,102.84765625,0.11407277843264003,102.8359375,102.8359375,102.84765625,102.8515625,0.00390625,0.004005142405063287,7164,5895.18987341772,0,0,1,
80,09:50:00,20230201,570640399,102.8359375,0.10266550058937603,102.83984375,102.83984375,102.8359375,102.83984375,0.00390625,0.004003906249999996,9584,5911.05,1,0,-1,
81,10:00:00,20230201,570640399,102.8359375,0.10266550058937603,102.8359375,102.8359375,102.83203125,102.8359375,0.00390625,0.004002700617283947,6753,5956.3950617284,0,0,0,
82,10:10:00,20230201,570640399,102.83984375,0.10646792653713069,102.8359375,102.8359375,102.83984375,102.84375,0.00390625,0.004001524390243899,3949,5966.10975609757,0,0,1,
83,10:20:00,20230201,570640399,102.8515625,0.1178752043803947,102.84375,102.84375,102.84765625,102.8515625,0.00390625,0.004000376506024092,4811,5941.80722891567,0,0,1,
84,10:30:00,20230201,570640399,102.84375,0.11027035248488537,102.84765625,102.84765625,102.84375,102.84765625,0.00390625,0.003999255952380949,3638,5928.34523809524,0,0,-1,
85,10:40:00,20230201,570640399,102.84375,0.11027035248488537,102.84375,102.84375,102.84375,102.84765625,0.00390625,0.0039981617647058786,3697,5901.4,0,0,0,
86,10:50:00,20230201,570640399,102.85546875,0.12167763032814936,102.84765625,102.84765625,102.85546875,102.859375,0.00390625,0.003997093023255811,4794,5875.76744186046,0,0,1,
87,11:00:00,20230201,570640399,102.8515625,0.1178752043803947,102.8515625,102.8515625,102.8515625,102.85546875,0.00390625,0.00399604885057471,6983,5863.33333333333,0,0,0,
88,11:10:00,20230201,570640399,102.8515625,0.1178752043803947,102.8515625,102.8515625,102.84765625,102.8515625,0.00390625,0.003995028409090906,2811,5876.05681818182,-1,0,0,
89,11:20:00,20230201,570640399,102.84375,0.11027035248488537,102.84765625,102.84765625,102.83984375,102.84375,0.00390625,0.003994030898876402,4308,5841.61797752809,0,0,-1,
90,11:30:00,20230201,570640399,102.84375,0.11027035248488537,102.83984375,102.83984375,102.83984375,102.84375,0.00390625,0.003993055555555553,4340,5824.57777777778,0,0,1,
91,11:40:00,20230201,570640399,102.85546875,0.12167763032814936,102.84765625,102.84765625,102.85546875,102.859375,0.00390625,0.0039921016483516454,4629,5808.26373626374,0,0,1,
92,11:50:00,20230201,570640399,102.85546875,0.12167763032814936,102.85546875,102.85546875,102.85546875,102.859375,0.00390625,0.0039911684782608665,3429,5795.44565217392,0,0,0,
93,12:00:00,20230201,570640399,102.86328125,0.12928248222365868,102.85546875,102.85546875,102.86328125,102.8671875,0.00390625,0.003990255376344083,5430,5770.00000000001,0,0,1,
94,12:10:00,20230201,570640399,102.85546875,0.12167763032814936,102.85546875,102.85546875,102.8515625,102.85546875,0.00390625,0.0039893617021276575,5316,5766.38297872342,0,0,0,
95,12:20:00,20230201,570640399,102.83984375,0.10646792653713069,102.84375,102.84375,102.83984375,102.84375,0.00390625,0.003988486842105262,3902,5761.64210526317,0,0,-1,
96,12:30:00,20230201,570640399,102.83203125,0.09886307464162135,102.83203125,102.83203125,102.83203125,102.8359375,0.00390625,0.003987630208333332,3906,5742.27083333335,0,0,0,
97,12:40:00,20230201,570640399,102.8359375,0.10266550058937603,102.83203125,102.83203125,102.8359375,102.83984375,0.00390625,0.003986791237113401,5446,5723.34020618558,0,0,1,
98,12:50:00,20230201,570640399,102.81640625,0.08365337085060268,102.828125,102.828125,102.80859375,102.828125,0.01953125,0.0039859693877551,7006,5720.51020408164,0,-1,-1,
99,13:00:00,20230201,570640399,102.8046875,0.07224609300733868,102.78515625,102.78515625,102.8046875,102.80859375,0.00390625,0.004142992424242423,26769,5733.49494949496,1,0,1,
100,13:10:00,20230201,570640399,102.7890625,0.05703638921632002,102.8046875,102.8046875,102.7890625,102.79296875,0.00390625,0.004140624999999999,10816,5943.85000000001,1,0,-1,
101,13:20:00,20230201,570640399,102.796875,0.06464124111182934,102.79296875,102.79296875,102.796875,102.80078125,0.00390625,0.004138304455445544,6453,5992.0891089109,0,0,1,
102,13:30:00,20230201,570640399,102.80859375,0.07604851895509335,102.78515625,102.78515625,102.80859375,102.8125,0.00390625,0.004136029411764705,14460,5996.60784313726,1,0,1,
103,13:40:00,20230201,570640399,102.96484375,0.22814555686528007,102.921875,102.921875,102.9609375,102.96875,0.0078125,0.004133798543689319,50268,6078.77669902913,1,-1,1,
104,13:50:00,20230201,570640399,103.015625,0.2775770941860907,103.00390625,103.00390625,103.015625,103.01953125,0.00390625,0.004169170673076922,46928,6503.67307692308,1,0,1,
105,14:00:00,20230201,570640399,102.984375,0.2471576866040534,102.99609375,102.99609375,102.98046875,102.984375,0.00390625,0.004166666666666666,29248,6888.66666666667,1,0,-1,
106,14:10:00,20230201,570640399,103.0078125,0.2699722422905814,102.9921875,102.9921875,103.00390625,103.0078125,0.00390625,0.004164209905660377,8627,7099.60377358491,0,0,1,
107,14:20:00,20230201,570640399,103.0625,0.3232062055591467,103.02734375,103.02734375,103.05859375,103.0625,0.00390625,0.0041617990654205595,17196,7113.8785046729,1,0,1,
108,14:30:00,20230201,570640399,103.04296875,0.3041940758203734,103.04296875,103.04296875,103.04296875,103.046875,0.00390625,0.004159432870370369,19869,7207.23148148148,1,0,0,
109,14:40:00,20230201,570640399,103.0703125,0.3308110574546561,103.0546875,103.0546875,103.06640625,103.07421875,0.0078125,0.004157110091743118,12249,7323.39449541284,1,-1,1,
110,14:50:00,20230201,570640399,103.05859375,0.31940377961139205,103.05859375,103.05859375,103.05859375,103.0625,0.00390625,0.0041903409090909075,15769,7368.17272727272,1,0,0,
111,15:00:00,20230201,570640399,103.0546875,0.3156013536636374,103.0546875,103.0546875,103.05078125,103.0546875,0.00390625,0.0041877815315315295,12190,7443.85585585585,1,0,0,
112,15:10:00,20230201,570640399,103.02734375,0.28898437202935473,103.04296875,103.04296875,103.0234375,103.02734375,0.00390625,0.004185267857142855,15009,7486.23214285714,1,0,-1,
113,15:20:00,20230201,570640399,103.01953125,0.2813795201338454,103.0234375,103.0234375,103.01953125,103.0234375,0.00390625,0.0041827986725663695,6010,7552.80530973451,0,0,-1,
114,15:30:00,20230201,570640399,103.03515625,0.2965892239248641,103.0234375,103.0234375,103.03515625,103.0390625,0.00390625,0.004180372807017542,6371,7539.27192982456,0,0,1,
115,15:40:00,20230201,570640399,103.046875,0.30799650176812804,103.03515625,103.03515625,103.04296875,103.05078125,0.0078125,0.004177989130434781,4633,7529.11304347826,0,-1,1,
116,15:50:00,20230201,570640399,103.01953125,0.2813795201338454,103.02734375,103.02734375,103.01953125,103.0234375,0.00390625,0.004209321120689653,3087,7504.14655172414,-1,0,-1,
117,09:30:00,20230202,570640399,103.08203125,0.34221833529792006,103.07421875,103.07421875,103.08203125,103.0859375,0.00390625,0.004206730769230767,7083,7466.39316239316,0,0,1,
118,09:40:00,20230202,570640399,103.09375,0.35362561314118407,103.0859375,103.0859375,103.09375,103.09765625,0.00390625,0.004204184322033897,8182,7463.14406779661,0,0,1,
119,09:50:00,20230202,570640399,103.109375,0.36883531693220273,103.1015625,103.1015625,103.109375,103.11328125,0.00390625,0.004201680672268906,5472,7469.18487394958,0,0,1,
120,10:00:00,20230202,570640399,103.11328125,0.37263774287995743,103.10546875,103.10546875,103.11328125,103.1171875,0.00390625,0.004199218749999998,6423,7452.54166666667,0,0,1,
121,10:10:00,20230202,570640399,103.11328125,0.37263774287995743,103.109375,103.109375,103.109375,103.11328125,0.00390625,0.004196797520661155,9457,7444.03305785124,0,0,1,
122,10:20:00,20230202,570640399,103.11328125,0.37263774287995743,103.109375,103.109375,103.109375,103.11328125,0.00390625,0.0041944159836065555,9338,7460.53278688525,0,0,1,
123,10:30:00,20230202,570640399,103.09375,0.35362561314118407,103.1015625,103.1015625,103.08984375,103.09375,0.00390625,0.004192073170731705,25388,7475.79674796748,1,0,-1,
124,10:40:00,20230202,570640399,103.0859375,0.34602076124567477,103.0859375,103.0859375,103.08203125,103.0859375,0.00390625,0.004189768145161288,7932,7620.25,0,0,0,
125,10:50:00,20230202,570640399,103.08984375,0.3498231871934294,103.0859375,103.0859375,103.0859375,103.08984375,0.00390625,0.004187499999999998,3835,7622.744,0,0,1,
126,11:00:00,20230202,570640399,103.0859375,0.34602076124567477,103.0859375,103.0859375,103.0859375,103.08984375,0.00390625,0.004185267857142854,2676,7592.68253968254,-1,0,0,
127,11:10:00,20230202,570640399,103.08984375,0.3498231871934294,103.0859375,103.0859375,103.0859375,103.08984375,0.00390625,0.004183070866141729,2483,7553.96850393701,-1,0,1,
128,11:20:00,20230202,570640399,103.08984375,0.3498231871934294,103.0859375,103.0859375,103.08984375,103.09375,0.00390625,0.0041809082031249965,3320,7514.3515625,-1,0,1,
129,11:30:00,20230202,570640399,103.07421875,0.3346134834024107,103.08203125,103.08203125,103.07421875,103.078125,0.00390625,0.004178779069767439,4278,7481.83720930232,0,0,-1,
130,11:40:00,20230202,570640399,103.0625,0.3232062055591467,103.06640625,103.06640625,103.05859375,103.0625,0.00390625,0.00417668269230769,2319,7457.1923076923,-1,0,-1,
131,11:50:00,20230202,570640399,103.046875,0.30799650176812804,103.0546875,103.0546875,103.04296875,103.046875,0.00390625,0.004174618320610684,4212,7417.96946564885,0,0,-1,
132,12:00:00,20230202,570640399,103.05078125,0.31179892771588275,103.046875,103.046875,103.046875,103.05078125,0.00390625,0.004172585227272724,4228,7393.68181818181,0,0,1,
133,12:10:00,20230202,570640399,103.046875,0.30799650176812804,103.046875,103.046875,103.046875,103.05078125,0.00390625,0.004170582706766914,2674,7369.87969924811,-1,0,0,
134,12:20:00,20230202,570640399,103.046875,0.30799650176812804,103.046875,103.046875,103.04296875,103.046875,0.00390625,0.004168610074626862,2905,7334.83582089551,-1,0,0,
135,12:30:00,20230202,570640399,103.046875,0.30799650176812804,103.046875,103.046875,103.04296875,103.046875,0.00390625,0.004166666666666662,6172,7302.02222222221,0,0,0,
136,12:40:00,20230202,570640399,103.03515625,0.2965892239248641,103.0390625,103.0390625,103.03515625,103.0390625,0.00390625,0.00416475183823529,4180,7293.7132352941,0,0,-1,
137,12:50:00,20230202,570640399,103.0546875,0.3156013536636374,103.04296875,103.04296875,103.0546875,103.05859375,0.00390625,0.004162864963503645,3236,7270.98540145984,-1,0,1,
138,13:00:00,20230202,570640399,103.06640625,0.3270086315069014,103.0546875,103.0546875,103.06640625,103.0703125,0.00390625,0.004161005434782605,3099,7241.74637681158,-1,0,1,
139,13:10:00,20230202,570640399,103.0546875,0.3156013536636374,103.05859375,103.05859375,103.0546875,103.05859375,0.00390625,0.004159172661870499,4565,7211.94244604315,0,0,-1,
140,13:20:00,20230202,570640399,103.05078125,0.31179892771588275,103.0546875,103.0546875,103.05078125,103.0546875,0.00390625,0.004157366071428567,5129,7193.0357142857,0,0,-1,
141,13:30:00,20230202,570640399,103.0546875,0.3156013536636374,103.05078125,103.05078125,103.05078125,103.0546875,0.00390625,0.004155585106382974,1567,7178.39716312055,-1,0,1,
142,13:40:00,20230202,570640399,103.046875,0.30799650176812804,103.05078125,103.05078125,103.046875,103.05078125,0.00390625,0.004153829225352108,1314,7138.88028169012,-1,0,-1,
143,13:50:00,20230202,570640399,103.0546875,0.3156013536636374,103.05078125,103.05078125,103.05078125,103.0546875,0.00390625,0.004152097902097898,7845,7098.14685314683,0,0,1,
144,14:00:00,20230202,570640399,103.0546875,0.3156013536636374,103.046875,103.046875,103.05078125,103.0546875,0.00390625,0.004150390624999996,4823,7103.33333333331,0,0,1,
145,14:10:00,20230202,570640399,103.0546875,0.3156013536636374,103.05078125,103.05078125,103.05078125,103.0546875,0.00390625,0.00414870689655172,2240,7087.6068965517,-1,0,1,
146,14:20:00,20230202,570640399,103.046875,0.30799650176812804,103.046875,103.046875,103.04296875,103.046875,0.00390625,0.004147046232876709,1302,7054.40410958902,-1,0,0,
147,14:30:00,20230202,570640399,103.0390625,0.30039164987261874,103.0390625,103.0390625,103.03515625,103.0390625,0.00390625,0.004145408163265303,3070,7015.27210884352,-1,0,0,
148,14:40:00,20230202,570640399,103.02734375,0.28898437202935473,103.03125,103.03125,103.02734375,103.03125,0.00390625,0.004143792229729727,2566,6988.61486486485,-1,0,-1,
149,14:50:00,20230202,570640399,103.02734375,0.28898437202935473,103.0234375,103.0234375,103.02734375,103.03125,0.00390625,0.004142197986577179,4283,6958.93288590602,0,0,1,
150,15:00:00,20230202,570640399,103.05859375,0.31940377961139205,103.04296875,103.04296875,103.05859375,103.0625,0.00390625,0.004140624999999998,3542,6941.09333333331,0,0,1,
151,15:10:00,20230202,570640399,103.046875,0.30799650176812804,103.05078125,103.05078125,103.046875,103.05078125,0.00390625,0.004139072847682117,5531,6918.58278145693,0,0,-1,
152,15:20:00,20230202,570640399,103.03125,0.2927867979771094,103.0390625,103.0390625,103.02734375,103.03125,0.00390625,0.0041375411184210505,5232,6909.4539473684,0,0,-1,
153,15:30:00,20230202,570640399,103.03515625,0.2965892239248641,103.03125,103.03125,103.03125,103.03515625,0.00390625,0.004136029411764703,2315,6898.49019607841,-1,0,1,
154,15:40:00,20230202,570640399,103.02734375,0.28898437202935473,103.03125,103.03125,103.0234375,103.02734375,0.00390625,0.004134537337662335,1478,6868.72727272725,-1,0,-1,
155,15:50:00,20230202,570640399,103.03125,0.2927867979771094,103.0234375,103.0234375,103.0234375,103.02734375,0.00390625,0.00413306451612903,2607,6833.94838709675,-1,0,1,
156,09:30:00,20230203,570640399,102.72265625,-0.007604851895509335,102.69921875,102.703125,102.71875,102.72265625,0.00390625,0.004131610576923074,15165,6806.85256410254,1,0,1,
157,09:40:00,20230203,570640399,102.734375,0.0038024259477546676,102.7265625,102.73046875,102.73046875,102.734375,0.00390625,0.004130175159235666,11877,6860.0891719745,1,0,1,
158,09:50:00,20230203,570640399,102.73828125,0.007604851895509335,102.73046875,102.734375,102.734375,102.73828125,0.00390625,0.004128757911392403,7479,6891.84177215188,0,0,1,
